ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
KEPL3,SMALL11+DIVO11,SMALL11,Bens Industriais,58.14,63.11,30.0,,,0.7,,63.78,45.79,65.49,98.63,False,50,Não,,,False,6,8,False,,True,,False,False,True,True,False,False,3,10,True,True,True,False,False,True,True,True,True,True,True,-0.02,True,1134837632.0,8.38,1.47,4.42,16.67,17.52,36.22,12.97,9.71,6.69,-0.07,-0.08,2.04,0.43,,139.72,-56.2,11.86,6.76,1.34,48.81,51.19,5.69,10.45,15.1,-37.3,-3.3,7.7,7.96,-45.6,35.3,-33.7,5.69,10.45,-49.06,0.99,0.49,-0.02,6.550000190734863,False,False,False,7.800343513199717,11.35730015521879,8.128878518334435,8.852213809727514,,8.987435936460594,2.0880498391875544,5.411454392417673,8.422937720893119,8.490546164030974,7.641491547627877,6,True,5.4,16.663989696320236,28.594465276620483,n/d,n/d,,,,False,False,,,Em Alta,6.579999923706055,-0.45592299876949793,-37.61904580252511,False,False,False,sem sinal (Em Alta)
VBBR3,BOVA11+DIVO11,BOVA11,Consumo discricionário,57.74,55.58,70.0,,,0.9,,60.74,52.9,46.34,57.53,False,51,Bandeira de alta,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,False,True,True,0.74,True,43482341376.0,8.26,1.77,4.33,6.06,21.49,20.83,16.06,2.48,6.04,1.52,1.33,2.01,0.93,0.77,50.07,677.0,10.56,9.71,0.57,65.98,33.8,20.31,36.35,78.9,0.0,12.6,29.05,27.98,-18.4,27.8,44.9,24.7,36.35,29.54,1.06,0.66,0.15,36.349998474121094,False,False,False,15.737983755133227,29.193959865772133,58.30962224964945,45.094024782932856,73.89685701144026,38.34816647516022,41.43881949798759,23.154018557667925,44.20506692008721,41.43881949798759,37.29493754818883,7,True,4.7,2.5995573967918295,21.609542711696218,n/d,n/d,,,Bandeira de alta,False,False,,,Lateral,35.40999984741211,2.654613472916134,-0.7644078237220464,False,True,False,"Bandeira de alta — mastro +31%, recuo 32%, bandeira 15d (candidato)"
BBDC4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Produtos financeiros,57.71,56.86,62.5,15.65,,0.4,,48.05,58.48,66.43,73.29,False,52,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,192990216192.0,7.44,1.05,8.83,8.36,14.13,11.35,0.0,26.07,,,,,,1.39,62.22,17.8,5.9,1.07,,92.32,7.66,15.16,20.87,17.1,-15.0,-0.6,17.7,17.85,-24.6,25.7,1.8,15.73,20.87,-13.56,1.21,0.82,-0.03,17.75,False,False,False,10.602748346955934,18.052619811444522,29.0147724198771,30.12371285278205,32.68773688367853,27.835344004672326,14.379060223725322,,21.37637114573747,22.943981908058426,20.649583717252582,4,True,2.7,16.33568291409906,20.43025997598573,n/d,2026-09-02,próxima,"A análise fundamentalista do Bradesco (BBDC4) revela uma interessante assimetria entre preço e qualidade, uma vez que o papel é negociado a múltiplos descontados, com um preço sobre lucro de 7,44 e preço sobre valor patrimonial de 1,05, enquanto entrega um retorno sobre o patrimônio líquido de 14,1% que, embora robusto, situa-se ligeiramente abaixo da média setorial de 15,9%. Essa rentabilidade inferior aos pares é corroborada por um retorno sobre o capital investido nulo, também abaixo da média do setor de 0,2%, refletindo uma eficiência operacional que atualmente corre atrás de seus concorrentes diretos. Por outro lado, a capacidade de geração de caixa e a sustentabilidade dos proventos são evidenciadas por um expressivo retorno em dividendos de 8,83%, o qual se mostra coerente e sustentável diante de uma sólida margem líquida de 26,07% e de uma estrutura de capital típica do setor financeiro que dispensa o indicador tradicional de endividamento líquido sobre EBITDA. O crescimento histórico da companhia é um forte ponto de destaque, visto que a taxa de crescimento anual composta da receita nos últimos cinco anos atingiu 17,8%, superando com folga a média setorial de apenas 4,2%. No entanto, o checklist de critérios fundamentalistas acende um sinal de alerta ao registrar apenas três de seis critérios atendidos, penalizado pelo retorno sobre o patrimônio e retorno sobre o capital investido abaixo dos pares e pela ocorrência de venda de ações por parte de pessoas de dentro da empresa. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos analíticos, variando desde os conservadores R$ 10,36 pelo método de Bazin e R$ 17,70 pelo modelo de Gordon, até patamares mais otimistas de R$ 28,55 pelo fluxo de caixa descontado, R$ 29,53 por Graham e R$ 32,05 por Lynch. Essa disparidade resulta em uma média ponderada de R$ 21,11 e uma mediana de R$ 22,77, estabelecendo um preço-teto ajustado com margem de segurança de R$ 20,50 que, frente à cotação atual de R$ 17,40, projeta um potencial de valorização de 17,8%. Em suma, os principais pontos positivos do ativo concentram-se no forte crescimento histórico de receita, no atraente retorno em dividendos e no desconto patrimonial, enquanto os pontos negativos residem na rentabilidade abaixo da média dos concorrentes, no fraco desempenho no checklist de qualidade e na pressão vendedora de insiders.",,True,False,,,Lateral,17.381025314331055,2.1228591466621705,-16.33600615635846,True,False,False,sem sinal (Lateral)
ALUP11,SMALL11,SMALL11,Serviços públicos,57.62,55.44,70.0,,,0.1,,60.38,51.73,51.67,50.0,True,53,Não,,,False,7,8,False,,True,,False,False,True,False,True,True,7,10,True,True,True,True,True,False,True,True,True,True,True,0.81,True,15891666944.0,7.76,1.12,3.31,4.76,14.38,12.27,10.21,27.68,6.24,3.48,4.77,3.17,1.11,0.86,36.92,176.5,12.05,5.7,0.32,60.84,28.54,28.64,36.3,16.7,-8.0,2.0,32.53,32.56,-15.6,21.2,5.9,30.63,36.3,-9.46,0.82,0.67,0.05,33.40999984741211,False,False,False,11.353165637202936,21.060122257011447,57.04671365698587,53.756113316199745,59.5381518781814,28.893769379326105,36.050858829593736,55.79432912101242,44.59143691975867,53.756113316199745,48.38050198457977,7,True,5.2,44.808447188087186,33.467336496299495,n/d,n/d,,,,False,False,,,Lateral,32.79999923706055,1.8597580016475268,-8.781249584390006,False,False,False,sem sinal (Lateral)
EZTC3,SMALL11+DIVO11+AUVP11,SMALL11,Consumo discricionário,57.37,55.14,70.0,,,0.9,,50.16,54.25,67.63,54.79,False,54,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$11.81, preço 11.8% acima do pescoço; falta fechar acima e segurar",False,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,False,True,0.0,True,3661139200.0,6.9,0.7,7.58,5.69,10.15,7.87,5.14,36.95,11.69,0.07,0.17,3.06,0.34,1.12,39.27,-22.5,5.74,2.75,2.48,28.86,69.9,10.21,16.23,29.3,-18.7,4.7,13.23,13.29,-37.1,39.3,-2.0,10.21,15.91,-17.36,1.35,0.6,0.06,13.199999809265137,False,False,False,5.365956162651857,9.953848681719194,25.34782572069029,28.4899455102446,22.67981460318579,14.104282314221207,12.52290410282866,4.9197306217382115,16.9235110136488,14.104282314221207,12.693854082799087,7,True,5.8,-3.834437377118627,28.208418622628418,n/d,n/d,,,,False,False,,,Em Alta,13.210000038146973,-0.07570195952276704,-19.72523558463781,False,False,False,sem sinal (Em Alta)
CPFE3,BOVA11+DIVO11+AUVP11,BOVA11,Serviços públicos,57.06,58.3,50.0,,,0.1,,76.11,43.74,29.27,72.6,True,55,Bandeira de alta,,,False,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,True,True,1.44,True,53095886848.0,8.64,2.28,8.29,8.3,26.43,27.84,15.57,13.16,5.7,2.35,2.11,0.92,1.55,1.16,71.73,21.5,10.56,8.79,0.29,71.02,27.73,35.03,52.32,31.5,-11.9,1.1,44.84,44.01,-21.6,25.4,-7.5,40.99,52.32,-22.86,0.97,0.66,0.03,46.08000183105469,False,False,False,27.326972827086728,50.69153459424588,70.6666694747077,49.2469628569858,84.12455782738837,62.20075499273206,39.29288522582964,78.94395320014266,57.811786374889856,56.44614479348897,50.801530314140074,8,True,3.1,10.246372168985918,25.459600862968657,2026-11-12,2026-04-30,última,"A CPFL Energia (CPFE3) apresenta-se como uma alternativa robusta no setor de serviços públicos, destacando-se por uma rentabilidade excepcional, com ROE de 26,4% e ROIC de 15,6% que se posicionam significativamente acima das médias setoriais de 12,1% e 9,6%, respectivamente. Essa elevada qualidade operacional convive com múltiplos de preço mistos, pois, enquanto o P/L de 8,64 sugere um valuation atrativo, o P/VP de 2,28 indica um prêmio patrimonial demandado pelo mercado. A sólida geração de caixa permite que a empresa concilie alta rentabilidade com um endividamento controlado, evidenciado pelo indicador Dívida Líquida/EBITDA de 2,35 vezes, que se encontra confortavelmente abaixo do limite prudencial e da média dos pares de 3,4 vezes. Esse balanço saudável dá sustentabilidade ao atraente dividend yield de 8,29%, que se mostra coerente com a forte lucratividade da companhia, embora a liquidez corrente de 0,92 acenda um alerta de curto prazo. No quesito crescimento, contudo, a empresa expande em ritmo inferior aos seus pares, com um CAGR de receita de cinco anos de 21,5% contra os 37,6% do setor, o que justifica o não atendimento deste critério específico no checklist fundamentalista, no qual o papel ainda assim obtém um ótimo desempenho ao cumprir seis dos oito requisitos avaliados. Sob a ótica de valuation, a análise dos preços-teto revela uma dispersão acentuada entre os métodos de cálculo, variando desde os conservadores R$ 27,42 por Bazin até os otimistas R$ 84,40 por Lynch, resultando em uma média de R$ 57,97 e uma mediana de R$ 56,53. Frente ao preço atual de R$ 46,23, o preço-teto ajustado com margem de segurança de R$ 50,88 projeta um potencial de valorização de 10,1%, em um momento em que o ativo exibe tendência lateralizada no curto prazo, mas com sinal gráfico de bandeira de alta. Como principais prós, destacam-se a eficiência operacional superior à média, o endividamento sob controle e o robusto retorno via proventos; em contrapartida, pesam negativamente o crescimento de receita abaixo dos concorrentes e a liquidez de curto prazo mais pressionada.",Bandeira de alta,False,False,,,Lateral,45.0099983215332,2.377257385965259,-13.043206309827337,True,True,True,"Bandeira de alta — mastro +13%, recuo 43%, bandeira 7d (candidato)"
RECV3,BOVA11+SMALL11+DIVO11,BOVA11,Energia,56.61,61.31,30.0,,,0.9,,53.71,69.57,54.56,88.36,False,56,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$10.79, preço 6.9% acima do pescoço; falta fechar acima e segurar",False,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,True,True,0.36,True,3381324544.0,6.66,0.75,15.07,10.71,11.26,17.76,10.15,16.73,3.43,1.18,1.63,2.91,0.72,2.06,71.33,-14.8,7.04,5.06,0.52,50.04,49.96,8.89,13.47,29.8,-14.3,7.5,10.53,10.7,-31.9,31.6,22.7,9.17,13.47,7.34,0.71,0.39,0.09,11.539999961853027,False,False,False,8.828329311597242,11.844486371579725,16.60509063349712,24.492285889768674,24.151641783232115,20.93182898513523,8.144843940542584,10.257760769713013,15.657033460633214,14.224788502538424,12.802309652284581,8,True,3.0,10.93855887871995,35.67620028067224,n/d,n/d,,,,False,False,,,Em Alta,11.319999694824219,1.943465308832093,-16.306341997348106,False,False,False,sem sinal (Em Alta)
SANB11,BOVA11+Wishlist,BOVA11,Produtos financeiros,56.2,57.3,50.0,14.99,,0.4,,51.32,63.55,57.0,69.18,False,57,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$30.01, preço 0.3% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,True,True,,True,160774520832.0,7.1,1.11,7.86,7.32,15.69,10.65,0.0,28.66,,,,,,0.94,51.96,49.8,6.64,1.11,,90.04,9.86,25.1,36.14,19.2,-17.2,8.1,29.1,29.21,-30.6,30.9,-6.0,25.1,36.14,-21.36,1.14,0.64,-0.02,29.920000076293945,True,False,False,15.639563410389652,29.0113901262728,55.836619860689396,50.554775436820485,62.603696835626415,36.67040556455309,31.224273329812142,,34.289494740476236,32.84089784541295,29.556808060871653,4,True,3.6,-1.2138770537973853,14.603925979413024,n/d,2026-07-22,última,"O Santander Brasil (SANB11) apresenta-se como um ativo de grande porte no setor de produtos financeiros, cuja análise de qualidade revela um ROE de 15,7% e um ROIC de 0,0%, ambos ligeiramente abaixo da média de seus pares setoriais de 15,9% e 0,2%, respectivamente, sugerindo que a eficiência na alocação de capital e o retorno sobre o patrimônio estão operando em patamares ligeiramente inferiores aos da concorrência direta. Essa rentabilidade, contudo, convive com múltiplos de preço bastante atrativos, uma vez que o P/L de 7,1 e o P/VP de 1,11 indicam que o mercado precifica o papel com aparente desconto, configurando uma relação favorável entre a qualidade entregue e o preço cobrado. O dividend yield de 7,86% mostra-se robusto e sustentável, sendo suportado por uma expressiva margem líquida de 28,66% que garante a geração de caixa necessária para os proventos, sem que haja pressão de endividamento excessivo, dado que o indicador de dívida líquida sobre EBITDA não se aplica ao modelo de negócios bancário tradicional. No quesito expansão, o banco demonstra um vigor notável com um CAGR de receita de cinco anos de 49,8%, patamar amplamente acima da média setorial de 4,2%, o que evidencia um forte ritmo de crescimento histórico frente aos concorrentes. No entanto, o checklist de critérios fundamentalistas revela um desempenho mediano ao atender apenas 3 dos 6 requisitos avaliados, penalizado pelo ROE e ROIC abaixo de seus pares e por transações de insiders, embora cumpra as exigências de valor de mercado e crescimento. Sob a ótica de valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 15,34 por Bazin e R$ 28,45 por Gordon, até os otimistas R$ 49,57 por Graham, R$ 54,75 por fluxo de caixa descontado e R$ 61,39 por Lynch. Essa divergência metodológica resulta em uma média de R$ 33,80 e uma mediana de R$ 32,56, posicionando o preço-teto ajustado com margem de segurança em R$ 29,30, o que indica que a cotação atual de R$ 29,34 está praticamente em linha com o seu valor justo, apresentando um upside negativo marginal de 0,1%. Em suma, o investimento em SANB11 contrapõe, como pontos positivos, o crescimento acelerado de receita, múltiplos de valuation convidativos e um fluxo de dividendos consistente, enquanto traz como pontos negativos a rentabilidade ligeiramente abaixo da média do setor e o fato de o papel já negociar sem margem de segurança em relação ao seu preço-teto ajustado.",,True,False,,,Em Alta,30.010000228881836,-0.29990053949174866,-17.93539532112852,True,False,False,sem sinal (Em Alta)
BPAC11,BOVA11+AUVP11,BOVA11,Produtos financeiros,56.2,52.88,75.0,15.65,,0.4,,59.6,40.4,66.43,26.71,False,58,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$57.88, preço 0.4% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,194356232192.0,11.96,2.74,2.52,2.74,22.88,20.48,0.0,39.8,,,,,,0.8,32.74,20.0,9.48,2.41,,90.46,8.68,43.13,63.41,33.7,-9.0,5.8,53.52,53.11,-23.5,32.4,12.1,48.49,63.41,-3.26,1.58,0.85,0.05,57.68000030517578,False,False,False,11.277678877786885,20.920094318294673,63.90133813073403,47.79424899808338,85.54243385172686,11.768333333333333,58.355184255236374,,14.655368843138296,11.768333333333333,10.5915,3,True,5.7,-81.63748276012129,-74.5919404202513,n/d,2026-08-11,última,,,False,False,,,Lateral,55.970001220703125,3.055206444841274,-10.650464453233898,True,False,False,sem sinal (Lateral)
CMIG4,BOVA11+DIVO11+AUVP11,BOVA11,Serviços públicos,55.38,54.57,60.0,,,0.1,,54.83,50.15,37.13,99.32,True,59,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,True,True,0.67,True,31381682176.0,6.72,1.06,9.79,17.43,15.75,21.33,9.3,10.51,6.58,2.49,3.75,1.17,0.78,,117.16,-20.4,9.47,5.94,0.42,57.36,42.63,9.61,13.28,14.1,-17.4,-1.5,10.72,10.8,-25.1,23.0,4.2,9.95,13.28,-11.16,0.97,0.73,0.06,10.970000267028809,True,False,False,13.66110053290913,19.890562375915692,16.977381365639825,19.4966649337585,,14.127676775544375,4.360948235404735,15.02273464188212,16.529353437608275,16.000058003760973,14.400052203384876,6,True,4.6,31.26756474806438,50.677785189199454,2026-11-12,2026-06-24,última,,,False,False,,,Lateral,10.789999961853027,1.6682141409838147,-17.739319454224535,True,False,False,sem sinal (Lateral)
WEGE3,BOVA11+AUVP11+Carteira,BOVA11,Bens Industriais,55.18,54.33,60.0,,,0.7,,85.83,7.01,59.81,19.86,False,60,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$46.91, preço 8.4% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,False,True,6,10,True,True,True,True,False,True,True,False,True,True,True,-0.16,True,213315993600.0,33.36,11.06,4.04,2.33,33.16,31.31,24.33,15.58,21.69,-0.35,-0.2,1.59,0.29,4.52,77.73,-2.1,27.52,11.21,1.12,56.49,40.84,34.11,53.79,49.0,-5.5,10.6,45.97,44.83,-22.5,29.0,5.8,41.68,53.79,-9.56,0.73,0.44,0.09,50.84000015258789,False,False,False,8.46098343259193,15.695124267458032,20.19274586396251,12.554696480591053,14.806706924888376,20.681669218491614,11.14636473393519,13.527767334421162,14.633257282042482,14.167237129654769,12.750513416689293,8,True,2.4,-74.92031200153279,-71.21703926411651,2026-10-21,2026-06-22,última,"A WEGE3 apresenta uma robustez operacional indiscutível no setor de bens industriais, evidenciada por um retorno sobre o patrimônio líquido de 33,2% e um retorno sobre o capital investido de 24,3%, ambos situados confortavelmente acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa qualidade excepcional, contudo, convive com múltiplos de preço extremamente esticados, como o preço sobre lucro de 33,36 e o preço sobre valor patrimonial de 11,06, sugerindo que o mercado cobra um prêmio elevado pela excelência da empresa. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital altamente conservadora, onde a relação dívida líquida sobre ebitda negativa de -0,35 fica muito abaixo do endividamento médio do setor de 2,39, indicando caixa líquido e risco de crédito mínimo. Essa solidez financeira e a margem líquida de 15,58% garantem a sustentabilidade do dividendo distribuído, embora o rendimento de dividendos de 4,04% seja considerado moderado, refletindo o foco da companhia na retenção para reinvestimentos em detrimento de um pagamento agressivo. Por outro lado, o crescimento recente acende um sinal de alerta, visto que a taxa de crescimento anual composta da receita nos últimos cinco anos recuou 2,1%, ficando bastante abaixo da média de expansão setorial de 21,6%. No checklist de critérios fundamentalistas, a empresa atende a 6 de 8 requisitos, falhando justamente na expansão da receita frente aos pares e na movimentação de venda por parte de pessoas de dentro da companhia. Sob a ótica de avaliação de preço, os métodos de valuation revelam uma dispersão relevante, com o teto variando desde R$ 8,35 pelo método Bazin até R$ 19,92 pelo fluxo de caixa descontado, resultando em uma média de R$ 14,47 e uma mediana de R$ 13,97. Frente ao preço atual de R$ 50,15, o valor teto ajustado com margem de segurança de R$ 12,58 aponta para um potencial de valorização negativo de -74,9%, evidenciando um descompasso temporário entre os fundamentos intrínsecos e a cotação de tela. Em balanço, os prós residem na eficiência operacional formidável, na rentabilidade muito acima dos pares e na saúde financeira impecável com caixa líquido, enquanto os contras concentram-se no valuation severamente esticado, no crescimento de receita abaixo da média setorial e na expressiva distância do preço atual em relação às referências de preço-teto calculadas.",,False,True,49.82,2.05,Em Alta,50.41999816894531,0.8330067411649988,-6.346809893785488,False,False,False,sem sinal (Em Alta)
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,55.14,53.1,66.66666666666667,,,0.0,,47.34,68.74,56.96,32.19,True,61,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$4.03, preço 18.4% acima do pescoço; falta fechar acima e segurar",False,4,8,False,,True,,False,,True,True,False,True,6,9,True,True,False,False,False,True,True,False,False,True,True,0.48,True,10985248768.0,6.71,0.97,2.52,3.24,14.52,15.23,10.1,3.99,4.7,2.21,3.06,1.74,0.56,0.59,21.73,-40.8,5.36,5.51,1.0,52.91,42.64,3.57,7.15,33.6,-33.3,15.2,4.67,4.97,-50.1,41.0,6.2,3.57,5.86,-9.16,1.2,0.51,0.09,4.769999980926514,False,False,False,1.1035704748742619,2.0471232308917555,9.419150483945797,8.868751967365194,10.381160652728155,4.219157162232863,6.977058665152593,6.76118915178825,,,,6,False,9.4,,,n/d,n/d,,,,False,False,,,Em Alta,4.78000020980835,-0.20920980006059464,-34.132673200715644,False,False,False,sem sinal (Em Alta)
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,54.89,52.22,70.0,,,0.8,,69.43,35.62,49.72,21.23,False,62,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$26.54, preço 2.0% abaixo do pescoço; falta fechar acima e segurar",False,3,7,False,,True,,False,False,True,True,False,True,7,10,False,False,True,True,False,True,,False,True,False,True,0.48,True,,11.65,1.51,1.17,2.46,12.93,7.32,12.16,41.91,8.85,2.15,2.47,2.73,0.9,1.26,28.61,-35.4,11.85,5.46,0.48,51.02,48.98,22.47,30.19,15.7,-13.8,1.7,25.35,25.62,-25.2,28.7,4.6,22.57,30.19,-10.76,1.31,0.79,0.1,26.010000228881836,False,False,False,4.561952355730294,8.462421619879695,29.582189101517965,29.415767127606617,26.091879677388032,2.9674471311880364,18.918951458369282,18.984211129351667,,,,6,False,10.0,,,n/d,n/d,,,,False,False,,,Lateral,25.06999969482422,3.7495035719991687,-14.515576653776364,False,False,False,sem sinal (Lateral)
UGPA3,BOVA11,BOVA11,Consumo discricionário,54.75,52.06,70.0,,,0.9,,62.73,40.07,43.39,51.37,False,63,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$34.13, preço 7.6% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,True,False,True,True,0.63,True,39081390080.0,11.39,2.19,5.67,4.94,19.25,16.17,21.5,2.26,5.29,1.13,0.74,1.64,0.98,1.35,56.29,44.3,13.64,9.73,0.63,64.07,31.75,18.22,36.73,101.6,0.0,27.4,25.01,24.81,-22.2,30.0,80.3,20.23,36.73,64.94,0.99,0.57,0.04,36.72999954223633,False,False,False,12.966087613664934,24.052092523348453,42.72805038934427,34.884159419035086,43.070240920625004,23.74577715121045,25.669737720006303,28.873946332613762,29.498761508731036,27.271842026310033,24.54465782367903,8,True,3.3,-33.17544750999848,-19.68755274605978,n/d,n/d,,,,False,False,,,Em Alta,35.290000915527344,4.080472058235052,-0.5954024794602608,False,False,False,sem sinal (Em Alta)
EVEN3,SMALL11+DIVO11,SMALL11,Consumo discricionário,54.72,53.79,60.0,,,0.9,,39.7,73.48,47.71,80.14,False,64,Não,,,False,1,8,False,,True,,False,False,True,True,False,True,6,10,False,False,False,False,False,False,True,False,True,False,True,0.36,True,863054464.0,4.3,0.44,21.51,9.1,10.28,7.88,4.93,12.83,7.14,2.85,7.13,4.66,0.64,0.69,39.11,-37.5,2.53,2.92,1.27,57.92,36.05,4.15,8.43,4.8,-48.4,-18.9,6.75,6.5,-50.8,36.9,-40.4,4.15,8.31,-55.76,1.32,0.62,0.1,4.349999904632568,False,False,False,2.826308348557419,5.242801986574012,13.404069473577099,15.000990653189367,15.533845838576319,9.475392154403254,6.682550405692889,1.5705849825917528,,,,6,False,9.9,,,n/d,n/d,,,,False,False,,,Em Baixa,4.519999980926514,-3.761063650692731,-49.009824507049835,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.8%))
BMOB3,SMALL11,SMALL11,Comunicação,54.33,51.56,70.0,,,0.4,,57.21,23.31,70.85,58.22,False,65,Não,,,False,7,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,True,True,True,True,True,True,True,-0.3,True,2139919360.0,13.61,2.31,7.74,6.18,16.97,10.68,11.27,8.49,7.6,-1.91,-2.38,1.69,0.05,5.07,84.17,-1.0,11.45,6.02,1.43,47.82,51.18,18.16,27.93,41.2,-8.2,6.2,23.26,23.18,-20.5,33.5,18.4,20.89,27.93,3.04,1.19,0.62,0.07,25.649999618530273,False,False,False,11.330219810309858,14.3980837575854,17.10675211684871,21.699192345476774,16.71895774019095,23.078538516420842,8.217817968563281,19.36754687303507,16.48963864105386,16.91285492851983,15.221569435667849,8,True,2.8,-40.656648491053524,-35.71290882538148,n/d,n/d,,,,False,False,,,Em Alta,25.469999313354492,0.70671499814845,-8.954370789047461,False,False,False,sem sinal (Em Alta)
VIVT3,BOVA11,BOVA11,Comunicação,54.16,46.07,100.0,,,0.4,,44.75,36.92,52.0,63.01,False,66,Não,,,False,5,8,False,,True,,True,True,True,True,True,True,10,10,False,True,True,False,True,False,True,True,True,False,True,0.16,True,96507314176.0,14.66,1.47,8.39,6.54,10.05,7.53,9.1,10.68,4.24,0.56,0.86,0.95,0.3,35.13,95.85,18.5,9.9,5.51,0.48,46.12,53.66,29.17,40.8,3.5,-26.0,-10.5,32.92,33.76,-28.5,25.6,-2.1,29.17,40.8,-17.46,0.82,0.56,0.0,30.200000762939453,True,False,False,14.103458501113563,14.597454678561327,15.229879196241765,30.858340044798297,14.32822288505405,30.431805488772287,6.0436041665942195,38.65220534358963,17.9418235658765,14.597454678561327,13.137709210705195,7,True,6.4,-56.49765271917674,-40.58998969333082,n/d,n/d,,,,False,False,,,Em Baixa,29.989999771118164,0.700236723654557,-26.47900002267336,False,False,False,sem sinal (Em Baixa; sem novo topo (+0.7%))
