ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
WEGE3,BOVA11+Carteira,BOVA11,Bens Industriais,55.4,55.09,57.142857142857146,,,0.7,,86.21,8.2,60.78,20.83,57,Pivô de alta,6,8,False,,True,,False,False,True,True,False,True,4,7,True,True,True,True,False,True,True,False,True,-0.18,True,199889321984.0,31.79,10.54,4.24,2.33,33.16,24.33,15.58,20.65,-0.35,1.59,0.29,3.7,74.08,-2.1,34.11,53.79,39.7,-11.4,3.7,0.76,0.45,47.63999938964844,7.929659543270676,14.709518452767101,19.85624384752569,12.345180293442327,16.372551850775437,21.0350429019843,12.099618134184231,12.691559369168287,14.629921799139755,13.700538910967694,12.330485019870926,8,True,2.7,-74.11736948395054,-69.2906759307838,2026-10-21,2026-06-22,última,"A WEG (WEGE3) consolida-se como uma operação de altíssima eficiência no setor de bens industriais, apresentando um ROE de 33,2% e um ROIC de 24,3% que superam com folga as médias setoriais de 15,5% e 12,7%, respectivamente. Essa excepcional qualidade operacional, contudo, cobra o seu preço no mercado, visto que os múltiplos de valuation se encontram extremamente esticados, com um P/L de 31,79 e um P/VP de 10,54 que evidenciam um prêmio expressivo sobre o valor patrimonial. No âmbito financeiro, a excelente rentabilidade convive com uma estrutura de capital extremamente robusta, destacada pela relação Dívida Líquida/EBITDA de -0,35, patamar muito abaixo da média dos pares de 2,33 que sinaliza uma posição de caixa líquido altamente confortável. Esse endividamento sob controle e a margem líquida saudável de 15,58% garantem a sustentabilidade do dividendo distribuído, cujo rendimento de 4,24% se mostra coerente e seguro, ainda que o foco da companhia não seja puramente a distribuição massiva de proventos. Por outro lado, o crescimento recente acende um sinal de alerta, dado que o CAGR de receita de cinco anos contraiu 2,1%, ficando drasticamente abaixo da média setorial de 117,7%. No checklist de critérios fundamentalistas, a empresa atende a robustos 6 de 8 requisitos, falhando apenas no crescimento frente aos pares e na ocorrência de vendas por parte de insiders. Sob a ótica de valuation por preço-teto, há uma dispersão notável entre os métodos analíticos, variando desde os conservadores R$ 7,93 por Bazin até R$ 19,86 pelo Fluxo de Caixa Descontado, resultando em uma média de R$ 14,63 e um preço-teto ajustado com margem de segurança de R$ 12,33. Frente à cotação atual de R$ 47,64, essa métrica ajustada aponta para um expressivo upside negativo de 74,1%, indicando que o preço atual embutiu expectativas de crescimento bastante agressivas. Em suma, o papel traz como prós uma rentabilidade formidável, saúde financeira impecável com caixa líquido e forte consistência operacional, enquanto os contras residem no valuation esticado frente aos modelos clássicos e na recente perda de tração no crescimento de receita comparado ao seu setor.",Pivô de alta,False,True,49.82,-4.38,Em Alta,49.16999816894531,-3.1116510804818143,-12.241583278760492,True,True,True,Pivô de alta
LOGG3,SMALL11,SMALL11,Imobiliário,55.3,49.93,85.71428571428571,,,0.8,,53.15,50.86,19.95,93.06,58,Não,3,8,False,,True,,True,True,True,True,True,False,6,7,False,False,False,True,True,False,True,False,False,1.44,True,2065952256.0,5.52,0.59,28.59,13.22,10.63,3.04,149.65,19.06,13.51,0.45,0.63,1.92,72.98,53.8,15.41,28.3,53.3,-16.5,-6.7,0.93,0.53,23.6299991607666,22.31414233862635,28.881099440793026,39.575837634932874,62.109698432700526,68.8908042085617,41.92957150943061,19.1653641010481,,40.4095025237276,39.575837634932874,35.618253871439585,7,True,3.6,50.73319990030867,71.00932695258142,n/d,n/d,,,,False,False,,,Em Baixa,26.3799991607666,-10.424564395323832,-17.665510339357848,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.4%))
HYPE3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,55.03,54.66,57.142857142857146,,,0.2,,60.35,46.32,58.46,42.36,59,Não,3,8,False,,True,,False,False,True,True,True,False,4,7,False,True,False,True,False,False,True,False,True,0.43,True,15185192960.0,8.53,1.03,4.97,3.87,12.1,10.74,19.82,7.36,2.16,1.86,0.52,1.05,33.01,4.6,19.85,26.59,8.6,-18.9,-0.6,1.01,0.57,21.56999969482422,5.962985063841688,11.06133729342633,33.50556810743503,34.518210280027176,30.283086326606774,24.159597551641074,19.638651990801716,14.533984891387737,23.957205205903698,24.159597551641074,21.743637796476968,7,True,5.8,0.8049981646240489,11.06724870122411,n/d,n/d,,,,False,False,,,Em Alta,21.649999618530273,-0.36951466566116364,-19.528617629552137,False,False,False,sem sinal (Em Alta)
AZZA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,54.81,54.4,57.142857142857146,,,0.9,,40.74,87.59,52.08,37.5,60,Não,2,8,False,,True,,False,False,True,True,False,True,4,7,False,False,False,False,False,True,True,False,True,0.99,True,3210553088.0,4.05,0.42,15.17,3.53,10.39,7.75,7.17,3.31,2.33,2.2,0.49,0.45,14.3,-66.4,15.86,34.6,0.1,-54.1,-20.5,1.34,0.51,15.880000114440918,4.005682617372257,7.4305412552255365,51.95308679415856,57.755002032010246,48.75920019619075,40.33801750195929,32.41957320656202,32.99088206723851,,,,6,False,14.4,,,n/d,n/d,,,,False,False,,,Em Baixa,18.170000076293945,-12.603191811984338,-54.594694909917095,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.6%))
MDIA3,SMALL11,SMALL11,Bens de primeira necessidade,54.7,54.27,57.142857142857146,,,0.0,,39.2,61.99,89.01,33.33,61,Não,2,8,False,,True,,False,False,False,True,True,True,4,7,False,False,False,False,False,True,True,False,True,-0.03,True,5644321280.0,8.27,0.69,6.21,3.22,8.33,9.09,6.67,4.16,-0.17,2.65,0.21,1.35,26.64,52.8,16.82,28.49,0.0,-41.0,-15.2,0.69,0.35,16.81999969482422,3.8704712439775837,7.179724157578417,26.94860894273529,33.39949824229316,18.98047588794226,21.64687838380008,13.245370915091325,22.142006454973078,,,,6,False,8.6,,,n/d,n/d,,,,False,False,,,Em Baixa,17.609392166137695,-4.482792272815939,-41.93573099629771,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.5%))
VIVT3,BOVA11,BOVA11,Comunicação,54.57,46.55,100.0,,,0.4,,46.09,35.06,53.97,62.5,62,Não,5,8,False,,True,,True,True,True,True,True,True,7,7,False,True,True,False,True,False,True,True,True,0.22,True,95644499968.0,14.74,1.48,8.25,6.43,10.05,9.1,10.68,4.26,0.56,0.95,0.3,28.46,94.85,18.5,29.93,40.95,0.0,-26.9,-15.2,0.79,0.54,29.93000030517578,13.756422716444993,14.358794557455155,15.138877374137685,30.396136131525463,14.117333393813084,30.026472210916523,6.0853764388730065,38.98934538589326,17.69705897473799,14.358794557455155,12.92291510170964,7,True,6.4,-56.82287013049283,-40.87183830840909,n/d,n/d,,,,False,False,,,Em Baixa,35.95353698730469,-16.753669282262372,-27.40178678729889,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.8%))
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,54.39,53.91,57.142857142857146,,,0.8,,71.93,36.95,50.42,22.22,63,Não,3,7,False,,True,,False,False,True,True,False,True,4,7,False,False,True,True,False,True,,False,True,0.48,True,,10.97,1.42,1.24,2.45,12.93,12.16,41.91,8.45,2.15,2.73,0.9,1.16,26.9,-35.4,21.02,30.19,15.0,-19.9,-7.3,1.29,0.79,24.18000030517578,4.235052471323939,7.856022334305905,29.205560988475753,29.06029877671088,26.238734319459358,10.815810974918625,18.98395626520246,16.659642726793315,19.83143234083804,18.98395626520246,17.085560638682214,7,True,6.9,-29.340114048613085,-17.984151817429538,n/d,n/d,,,,False,False,,,Em Baixa,25.56999969482422,-5.436055558224339,-20.53005134908745,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
SBFG3,SMALL11,SMALL11,Consumo discricionário,54.28,48.73,85.71428571428571,,,0.9,,44.09,81.2,29.07,27.78,64,Não,3,8,False,,True,,False,True,True,True,True,True,6,7,False,True,False,False,True,False,True,False,False,4.08,False,1967563904.0,4.8,0.63,6.21,2.68,13.07,8.98,5.01,4.05,3.51,1.62,1.0,0.42,12.86,222.5,8.53,14.95,0.0,-42.9,-20.3,1.63,0.67,8.529999732971191,1.631963550444426,3.0272923860744103,23.54635342955589,23.2674818180319,25.00020522376251,6.620055410539482,17.469832578126454,13.569545708723851,,,,6,False,15.3,,,n/d,n/d,,,,False,False,,,Em Baixa,9.710000038146973,-12.15242328053553,-44.191998064075,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.2%))
BPAC11,BOVA11,BOVA11,Produtos financeiros,53.63,54.27,50.0,15.65,,0.4,,61.13,42.51,66.43,28.47,65,Não,3,6,False,,True,,False,False,True,,False,True,3,6,True,True,False,,False,,True,False,True,,True,167130169344.0,10.72,2.45,2.81,2.74,22.88,0.0,43.79,,,,,0.71,29.33,-30.7,38.96,63.41,27.3,-21.8,-9.9,1.63,0.82,49.599998474121094,9.692984721203631,17.98048665783273,61.30596826325599,45.90843491858234,82.06173164259955,26.009509001896408,55.98507290455832,,17.894326793644257,17.98048665783273,16.182437992049458,3,True,6.3,-67.37411594782068,-63.92272712875049,n/d,n/d,,,,False,False,,,Em Baixa,56.29629898071289,-11.89474375373406,-23.166837667555363,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.9%))
BRBI11,SMALL11,SMALL11,Produtos financeiros,53.37,53.96,50.0,20.63,,0.4,,34.7,37.56,100.0,89.58,66,Não,4,5,False,,True,,False,False,True,,False,True,3,6,True,True,True,,False,,,True,True,,True,,8.09,1.59,9.76,11.45,19.7,1.85,0.0,,,,,5.55,92.6,-22.4,12.03,21.02,0.0,-42.8,-26.4,0.93,0.47,12.029999732971191,9.83573550910631,11.138725264936271,12.028672785397374,15.910508275245691,19.18840510828539,23.284549842768637,5.334807626348918,,14.07192085055215,11.583699025166823,10.42532912265014,4,True,2.4,-13.338908112550108,16.973575751498714,n/d,n/d,,,,False,False,,,Em Baixa,14.720000267028809,-18.274459818339295,-44.035903819383336,False,False,False,sem sinal (Em Baixa; sem novo topo (-18.3%))
CPLE3,BOVA11,BOVA11,Serviços públicos,53.34,50.15,71.42857142857143,,,0.0,,52.77,43.67,38.18,78.47,67,Não,5,8,False,,True,,False,False,True,True,True,True,5,7,False,True,True,False,True,True,True,False,True,0.88,True,40980627456.0,13.27,1.72,7.62,9.16,12.99,9.82,11.41,8.79,2.97,1.3,0.98,0.27,121.59,50.0,10.16,16.67,35.8,-17.2,-8.7,1.14,0.76,13.800000190734863,9.031691039349292,16.753786877992933,13.779201396174601,13.701580498101194,31.198191840395324,8.31993683359644,12.583270708959448,12.329624009789608,14.712160400544857,13.14242560353032,11.828183043177289,8,True,3.7,-14.288529857278021,6.609856501468792,n/d,n/d,,,,False,False,,,Em Baixa,14.949999809265137,-7.692305238810581,-18.206696658472566,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.7%))
FLRY3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,52.77,49.48,71.42857142857143,,,0.2,,57.94,24.9,53.98,63.89,68,Fundo duplo,4,8,False,,True,,False,False,True,True,True,True,5,7,False,True,True,False,False,False,True,True,True,0.79,True,9921178624.0,14.44,1.88,4.14,6.57,13.0,12.7,8.01,5.98,1.78,1.86,0.98,21.87,94.92,14.4,12.84,18.54,42.1,-1.6,16.3,0.94,0.6,18.25,8.568894772348889,9.052515488388893,9.53700711817799,16.614665670914956,9.142459631560788,19.120629406785298,3.9009338857751747,16.8822243024502,11.602416284550273,9.33973337486939,8.405760037382452,8,True,4.9,-53.94104089105506,-36.425116249039604,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,18.541507720947266,-1.5721899498924552,-5.4633999584683846,False,True,False,Fundo duplo — rompeu pescoço ~R$17.30 (candidato)
BEEF3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,51.56,55.62,28.571428571428573,,,0.0,,68.41,67.26,22.38,35.42,69,Não,5,8,False,,False,,False,False,True,False,False,True,2,7,True,True,True,False,False,True,True,False,True,10.96,False,3260860160.0,4.6,2.6,5.98,3.41,56.47,17.78,1.25,3.46,2.8,1.32,13.29,0.31,15.67,-81.5,3.27,7.18,0.6,-54.2,-13.9,0.8,0.34,3.2899999618530273,0.800656981055126,1.4852186998572585,9.47663032490274,4.512545169752718,13.165042861427647,6.896319073751176,8.654130334439486,13.552981439581703,,,,6,False,16.9,,,n/d,n/d,,,,False,False,,,Em Baixa,3.640000104904175,-9.61538826824736,-55.022792901226595,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.6%))
EGIE3,BOVA11+Wishlist,BOVA11,Serviços públicos,51.3,52.79,42.857142857142854,,,0.0,,80.37,30.44,15.9,58.33,70,Não,7,8,False,,True,,False,False,True,False,True,False,3,7,True,True,True,True,True,False,True,True,False,1.87,False,40267726848.0,10.41,2.74,3.34,6.07,26.37,11.59,28.94,8.79,3.56,1.09,2.06,1.07,63.22,270.0,26.94,37.88,5.5,-24.9,-13.5,0.89,0.61,28.43000030517578,12.332038267765075,22.875930986704212,36.18611950466657,25.250354355118,43.0746602581462,33.81689173640657,23.946468874387083,25.057350704662323,27.817476835982006,25.15385252989016,22.638467276901142,8,True,3.5,-20.371202835408585,-2.1544968787153396,2026-08-05,2026-08-21,próxima,"A Engie Brasil (EGIE3) apresenta uma sólida eficiência operacional no setor de serviços públicos, com um ROE de 26,4% e um ROIC de 11,6% que se posicionam acima de seus pares setoriais (12,8% e 9,8%, respectivamente), sugerindo uma forte capacidade de geração de valor sobre o capital empregado. Essa alta qualidade de rentabilidade, contudo, convive com múltiplos de preço que exigem atenção, pois o P/L de 10,41 e o P/VP de 2,74 indicam que o mercado cobra um prêmio pelo papel, não configurando uma barganha óbvia apesar da robusta margem líquida de 28,94%. No âmbito financeiro, a expressiva rentabilidade é contrabalanceada por um endividamento elevado, visto que a relação Dívida Líquida/EBITDA de 3,56 está acima da média do setor de 3,28, o que acende um alerta sobre a alavancagem frente à liquidez corrente de 1,09. Esse passivo mais alongado e a necessidade de serviço da dívida ajudam a explicar um dividend yield de 3,34%, que se mostra moderado e sugere uma postura de distribuição mais conservadora para garantir a sustentabilidade do negócio no longo prazo. O crescimento da companhia é um dos grandes destaques, com um CAGR de receita de cinco anos de 270,0% que supera com folga a média setorial de 32,1%, impulsionando o checklist de critérios a atingir uma aprovação quase integral de 7 de 8 pontos, falhando apenas no quesito de endividamento. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 12,33 por Bazin e R$ 22,88 por Gordon, passando por R$ 25,25 de Graham, até os otimistas R$ 36,19 por fluxo de caixa descontado e R$ 43,07 por Lynch. Essa disparidade resulta em uma média de R$ 27,82 e uma mediana de R$ 25,15, fazendo com que o preço atual de R$ 28,43 represente um prêmio em relação ao preço-teto ajustado com margem de segurança de R$ 22,64, o que gera um upside negativo de 20,4% frente a essa métrica referencial. Em suma, o investimento em EGIE3 traz como prós uma eficiência operacional diferenciada, forte histórico de crescimento e excelente governança comprovada pelo checklist, enquanto os contras residem no endividamento acima da média setorial, no dividend yield atualmente tímido e em um preço de tela que já superou as principais referências de margem de segurança.",,True,False,,,Em Baixa,30.34000015258789,-6.295319175366565,-26.75979884093833,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.3%))
MOTV3,BOVA11,BOVA11,Bens Industriais,50.99,52.42,42.857142857142854,,,0.7,,73.48,53.12,21.01,18.75,71,Não,5,8,False,,True,,False,False,True,False,True,False,3,7,True,True,False,True,False,False,True,True,False,2.16,False,28098951168.0,7.31,1.6,1.48,2.26,21.85,11.72,19.27,6.43,3.69,1.77,2.45,0.49,16.51,58.4,12.67,17.55,10.3,-20.3,-7.1,1.27,0.79,13.979999542236328,2.255504243744666,4.183960372146355,25.339944450701964,19.390086051234753,33.00643673679483,11.822953343976073,23.140628517244814,7.928297952672636,,,,6,False,14.6,,,n/d,n/d,,,,False,False,,,Em Baixa,14.970000267028809,-6.613231176574807,-21.226227644784945,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.6%))
GOAU4,BOVA11+SMALL11,BOVA11,Materiais,50.73,52.12,42.857142857142854,,,1.0,,32.11,71.72,63.27,70.83,72,Não,4,8,False,,True,,False,False,False,True,True,False,3,7,False,False,True,False,True,True,True,False,True,0.66,True,14525161472.0,17.78,0.73,2.56,8.27,4.13,10.0,1.92,2.07,0.98,2.88,0.28,0.25,146.97,72.5,6.48,11.53,69.5,-4.8,11.7,0.92,0.59,10.979999542236328,6.4829424916213005,12.02585832195751,8.182508095311098,14.456603595167785,18.526433423345885,6.290008437069683,7.472328147416174,37.94901574476305,10.490954644555634,8.182508095311098,7.364257285779988,7,True,6.0,-32.9302587176603,-4.453961002452722,n/d,n/d,,,,False,False,,,Em Alta,11.529999732971191,-4.770166552234012,-5.017308445734492,False,False,False,sem sinal (Em Alta)
RDOR3,BOVA11,BOVA11,Cuidados de saúde,50.52,51.87,42.857142857142854,,,0.2,,69.95,22.38,52.12,43.75,73,Não,4,8,False,,True,,False,False,True,False,False,True,3,7,True,True,True,False,False,False,True,False,True,0.73,True,70724288512.0,16.1,3.76,13.09,4.01,23.35,15.25,8.08,6.77,1.1,2.86,2.44,1.94,64.52,-6.6,32.33,44.66,0.5,-27.3,-9.4,1.18,0.66,32.4900016784668,9.29968265006221,17.250911315865398,26.73866597762018,19.807703768601858,24.806610478628038,21.052274670824904,15.900646552347002,26.163245337016413,20.12746759387075,20.42998921971338,18.38699029774204,8,True,2.9,-43.4072350019967,-38.050272225099604,n/d,n/d,,,,False,False,,,Em Baixa,35.45000076293945,-8.349785672126508,-27.722900149304596,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.3%))
PGMN3,SMALL11,SMALL11,Bens de primeira necessidade,50.36,54.2,28.571428571428573,,,0.0,,45.27,64.95,43.49,88.89,74,Não,2,8,False,,True,,False,False,False,False,True,False,2,7,False,False,True,False,False,False,True,False,False,,True,2412494592.0,7.25,0.7,7.17,10.75,9.61,12.78,2.02,2.59,3.31,1.78,1.02,3.42,77.91,13.7,3.13,7.54,7.0,-55.6,-26.2,1.5,0.59,3.3499999046325684,2.5714610567725043,3.095373110457554,3.9729381711257337,7.053716982948698,5.946418898126416,7.8646223604565115,1.850911526496068,,4.622206015197641,3.9729381711257337,3.57564435401316,7,True,4.2,6.735655397140694,37.97630288901783,n/d,n/d,,,,False,False,,,Em Baixa,3.5399999618530273,-5.367233312652431,-56.03674599810342,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
SUZB3,BOVA11,BOVA11,Materiais,50.33,56.69,14.285714285714286,,,1.0,,65.63,70.29,32.31,31.25,75,Não,5,8,False,,False,,False,False,True,False,False,False,1,7,True,True,False,True,False,False,True,True,False,1.88,False,51048194048.0,4.49,1.06,0.01,3.06,23.68,6.83,22.96,5.67,3.63,3.52,2.02,0.3,13.75,-31.9,39.68,58.97,4.5,-29.7,-5.6,0.42,0.27,41.45000076293945,9.068742805262618,16.822517903762154,122.31904456769436,90.12384226606329,166.751093701062,22.911721833252273,111.70267466181902,22.57642481456917,,,,4,False,18.4,,,n/d,n/d,,,,False,False,,,Lateral,43.099998474121094,-3.828301089551922,-30.504259621777553,False,False,False,sem sinal (Lateral)
SMTO3,SMALL11,SMALL11,Bens de primeira necessidade,50.29,54.12,28.571428571428573,,,0.0,,44.28,77.41,56.85,34.72,76,Não,2,8,False,,True,,False,False,True,False,False,False,2,7,False,False,False,False,False,True,True,False,True,1.06,True,4770589184.0,6.15,0.68,1.44,3.4,11.0,6.36,11.43,3.45,2.1,3.16,1.54,0.71,20.92,-37.5,12.82,21.12,15.3,-30.0,-10.8,0.59,0.25,14.779999732971191,3.5905701660664127,6.660507658053196,31.84308885558833,34.2825936483732,29.079949486959002,10.974006549399203,19.561215003344504,37.56425622483098,,,,6,False,10.5,,,n/d,n/d,,,,False,False,,,Em Baixa,16.049999237060547,-7.912769872018687,-30.925422287695703,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
CSMG3,BOVA11+SMALL11,BOVA11,Serviços públicos,49.84,51.07,42.857142857142854,,,0.0,,66.37,15.41,43.38,86.81,77,Não,6,8,False,,True,,False,False,True,False,False,True,3,7,True,True,True,True,False,True,True,False,True,0.9,True,22155571200.0,16.24,2.51,3.77,10.18,15.46,11.6,16.14,9.2,2.44,1.6,1.08,,165.35,-14.2,23.99,67.45,143.6,-13.4,1.2,0.91,0.48,58.43000030517578,42.49487613354233,61.87253965043764,37.41822679641799,43.410748531349654,,35.66408177390173,9.611550015013963,49.53086754865954,45.06522340571814,42.95281233244599,38.65753109920139,6,True,6.4,-33.83958429352075,-22.87314192992358,n/d,n/d,,,,False,False,,,Em Baixa,64.38999938964844,-9.256094332920284,-13.845472474051112,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.3%))
PRIO3,BOVA11,BOVA11,Energia,48.84,45.69,66.66666666666667,,,0.9,,62.02,38.39,37.46,6.94,78,Não,4,8,False,,True,,False,,True,True,True,False,4,6,False,False,False,True,True,True,True,False,True,0.8,True,47163469824.0,13.36,1.83,0.0,0.18,13.71,10.92,18.11,5.69,1.73,1.34,0.9,1.0,2.37,189.4,34.2,72.1,72.9,-18.0,-4.3,0.09,0.05,59.13999938964844,0.7495990692593185,1.3905062734760358,58.653068256949226,56.73405179502893,60.036053274136606,1.9831763022988969,49.06867024793518,22.44487646672971,,,,5,False,80.1,,,n/d,n/d,,,,False,False,,,Em Alta,60.540000915527344,-2.312523132981703,-18.964104317172882,False,False,False,sem sinal (Em Alta)
FESA4,SMALL11,SMALL11,Materiais,48.23,51.7,28.571428571428573,,,1.0,,28.71,68.77,72.19,71.53,79,Não,2,8,False,,True,,False,False,False,True,False,False,2,7,False,False,False,False,False,True,True,False,True,-0.3,True,1721447296.0,12.19,0.55,13.8,8.28,4.49,3.69,6.78,3.38,-4.05,3.61,0.12,,100.93,-75.6,5.08,8.69,0.0,-41.5,-24.2,1.12,0.56,5.079999923706055,3.0045104017492354,4.374567144946887,4.334044233514599,9.306186832722156,,5.311278472510244,1.113277845696745,6.010026980249126,,,,6,False,8.4,,,n/d,n/d,,,,False,False,,,Em Baixa,6.159999847412109,-17.53246672822201,-42.92134672535014,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.5%))
ALOS3,BOVA11+SMALL11,BOVA11,Imobiliário,48.17,44.07,71.42857142857143,,,0.8,,50.29,39.71,28.07,59.03,80,Não,3,8,False,,True,,False,True,False,True,True,True,5,7,False,False,False,True,True,False,True,False,False,2.47,False,13113699328.0,14.05,1.02,11.31,6.09,7.27,6.39,31.4,4.81,3.4,0.72,0.56,13.39,85.56,60.8,20.12,32.44,30.3,-19.2,-6.7,1.18,0.81,26.219999313354492,11.40541065163097,12.459226413300362,14.561578890835728,32.85380590229246,13.32361176694941,24.45471346960735,6.21663823540492,57.518397156177905,,,,7,False,9.3,,,n/d,n/d,,,,False,False,,,Em Baixa,27.56999969482422,-4.896628206068376,-20.04641629459474,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
UGPA3,BOVA11,BOVA11,Consumo discricionário,48.15,46.56,57.142857142857146,,,0.9,,57.28,32.9,38.12,49.31,81,Não,7,8,False,,True,,False,False,True,False,True,True,4,7,True,True,True,False,True,True,True,True,True,0.81,True,32441917440.0,11.54,2.1,4.19,4.42,18.19,14.05,2.06,6.79,1.89,1.67,1.14,1.3,51.02,167.4,15.32,33.39,99.0,-8.7,6.1,1.06,0.58,30.489999771118164,9.628433617373311,17.860744360227493,35.00801533512267,29.37894041319465,35.221233244612876,19.21521588696958,21.854974302032396,15.430745733992714,22.949787861690712,20.53509509450099,18.48158558505089,8,True,3.7,-39.384763123029984,-24.730114680322046,n/d,n/d,,,,False,False,,,Lateral,33.38999938964844,-8.685234116623942,-8.685234116623942,False,False,False,sem sinal (Lateral)
GGBR4,BOVA11,BOVA11,Materiais,47.86,48.74,42.857142857142854,,,1.0,,34.78,56.07,63.08,64.58,82,Não,4,8,False,,True,,False,False,False,True,True,False,3,7,False,False,True,False,True,True,True,False,True,0.2,True,48817704960.0,21.36,0.89,2.35,6.78,4.18,10.03,3.22,5.2,0.97,2.87,0.28,0.29,144.77,73.5,15.54,26.31,60.1,-5.4,11.2,0.84,0.55,24.8799991607666,12.044478642571459,22.342507881970057,15.433520078659054,27.067365843624593,34.94381904602051,12.040255998181815,14.094007015228273,22.172590225250598,20.017318091438295,18.803055151954826,16.922749636759345,8,True,2.9,-31.98251524282639,-19.54453871926287,n/d,n/d,,,,False,False,,,Em Alta,26.309999465942383,-5.43519701331382,-5.9001563607442575,False,False,False,sem sinal (Em Alta)
ECOR3,SMALL11,SMALL11,Bens Industriais,47.73,46.07,57.142857142857146,,,0.7,,51.7,62.0,24.74,23.61,83,Não,1,8,False,,True,,False,True,True,False,False,True,4,7,False,False,False,False,False,False,True,False,False,11.33,False,4291983104.0,7.66,1.02,5.03,2.51,13.28,11.52,4.59,5.04,4.62,2.52,6.64,0.71,19.22,-89.7,6.01,11.74,2.7,-47.4,-20.9,1.82,0.74,6.170000076293945,1.1055786814960484,2.0508484541751697,10.6726502625189,10.470368283293176,10.66196275689365,1.917370168757515,7.583479063873254,9.207945248507036,,,,5,False,9.7,,,n/d,n/d,,,,False,False,,,Em Baixa,7.239999771118164,-14.779001776942946,-48.2931356592179,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.8%))
