ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
JHSF3,SMALL11,SMALL11,Imobiliário,77.82,75.67,90.0,,,0.8,,86.88,81.94,44.97,70.92,False,1,Não,,,False,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.33,True,6813065216.0,3.3,0.94,6.56,7.91,28.4,16.71,13.12,52.59,4.49,1.22,1.3,1.73,0.86,0.22,26.1,90.2,5.99,7.25,0.72,61.6,36.26,5.05,13.85,105.3,-25.2,-6.7,1.37,0.61,10.359999656677246,5.8516074805703635,10.854731876458024,41.59696831847682,27.901663924503552,71.91590896307387,19.57807411896471,37.986665407816574,18.048486742044474,,,,6,False,12.3,,,n/d,2026-08-31,próxima,,,False,False,,,Em Baixa,10.819999694824219,-4.2513867940958905,-26.80358213834876,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.3%))
VULC3,SMALL11,SMALL11,Consumo discricionário,76.94,78.16,70.0,,,0.9,,87.8,63.47,65.69,96.45,False,2,Não,,,False,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4205972224.0,4.58,1.61,29.45,15.44,35.06,31.82,17.83,24.89,6.16,0.76,0.6,2.96,0.37,0.45,70.73,-64.7,5.87,11.45,1.64,37.42,62.57,13.37,20.08,0.7,-33.0,-9.2,0.92,0.6,13.460000038146973,14.847320558655994,27.541779636306867,38.93995644223742,23.51205793312256,75.54482861675247,48.52515938780768,26.808684983934345,8.920136085713818,,,,6,False,8.5,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,14.039999961853027,-4.131053598874123,-33.464311886155116,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.1%))
MDNE3,SMALL11,SMALL11,Imobiliário,74.83,72.15,90.0,,,0.8,,73.1,76.88,60.08,80.14,False,3,Não,,,False,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.26,True,2507799040.0,4.51,1.1,16.0,9.28,24.38,16.15,10.98,21.43,4.36,0.91,1.16,2.38,0.48,0.32,41.86,19.5,3.79,6.4,1.12,72.76,27.27,20.62,34.28,19.3,-28.2,-10.4,1.66,0.63,24.610000610351562,16.314119092867774,30.262690917269722,72.30210822331667,52.410496028174926,127.99502613584231,25.731423657489245,63.198941207873744,42.851009546012286,47.7927782633561,47.630752787093606,42.86767750838425,6,True,7.8,74.18803919229917,94.20063826919736,n/d,2026-01-02,última,,,False,False,,,Lateral,24.920000076293945,-1.2439785914658996,-28.208863807735685,True,False,False,sem sinal (Lateral)
POMO3,SMALL11,SMALL11,Bens Industriais,73.94,74.63,70.0,,,0.7,,80.49,75.02,52.52,91.49,False,4,Não,,,False,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5151811584.0,4.32,1.22,22.27,12.72,28.32,24.74,18.39,13.19,4.58,1.29,0.98,1.94,0.81,0.34,54.94,-14.0,,8.76,1.02,59.93,39.42,3.73,6.48,10.4,-36.4,-21.4,0.91,0.45,4.119999885559082,3.7426415027591386,6.942599987618202,12.636573723068942,8.512687176725057,24.298993904504346,11.19276559323877,10.197505205913046,5.258139118319559,8.354701758234674,8.512687176725057,7.661418459052552,7,True,6.5,85.95676388017426,102.78402889083927,n/d,2026-08-26,última,,,False,False,,,Em Baixa,4.137517929077148,-0.42339498748646953,-36.92337647573303,True,False,False,sem sinal (Em Baixa; sem novo topo (-0.4%))
POMO4,BOVA11+SMALL11+Carteira,BOVA11,Bens Industriais,72.94,73.46,70.0,,,0.7,,80.49,72.64,52.52,85.82,False,5,Não,,,False,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5486989312.0,4.6,1.3,20.91,10.21,28.32,24.74,18.39,13.19,4.8,1.29,0.98,1.94,0.81,0.31,46.98,-14.0,4.52,8.76,1.02,59.93,39.42,3.93,7.69,14.4,-41.5,-18.6,0.97,0.48,4.5,3.282970774499373,6.089910786696336,12.961956521739129,8.728772626887835,24.665563226737223,11.575137762178509,11.836956521739134,5.3835710290357195,11.605981210716271,11.575137762178509,10.417623985960658,7,True,7.5,131.5027552435702,157.9106935714727,n/d,2026-08-26,última,"A análise fundamentalista da Marcopolo (POMO4) revela uma empresa de bens industriais com excelente eficiência operacional, evidenciada por um ROE de 28,3% e um ROIC de 18,4%, ambos significativamente acima das médias do setor, que são de 14,5% e 12,6%, respectivamente. Essa alta qualidade de retorno convive com múltiplos de preço bastante atrativos, visto que o P/L de 4,6 e o P/VP de 1,3 sugerem que o papel está descontado frente à sua capacidade de gerar valor. A sólida rentabilidade é acompanhada por um endividamento sob controle, com a relação Dívida Líquida/EBITDA em 1,29, patamar confortavelmente abaixo da média setorial de 2,39, o que confere segurança financeira à operação. Essa estrutura de capital robusta e a forte geração de caixa sustentam um expressivo Dividend Yield de 20,91%, o qual se mostra coerente com o lucro atual, embora o investidor deva monitorar a sustentabilidade desse fluxo no longo prazo devido à volatilidade histórica dos resultados. Por outro lado, o crescimento da receita nos últimos cinco anos apresentou uma retração de 14,0%, ficando muito abaixo da média de expansão do setor de 21,6%, o que acende um alerta sobre a capacidade de expansão orgânica recente. No checklist de critérios fundamentalistas, a companhia atendeu a 5 dos 8 requisitos avaliados, sendo penalizada justamente pela margem líquida de 13,19% (abaixo do sarrafo de 15%), pelo fraco desempenho do CAGR de receita e por movimentações de venda de insiders. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 3,28 de Bazin até os otimistas R$ 24,67 de Lynch, resultando em uma média de R$ 11,61 e uma mediana de R$ 11,58. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 10,42, o papel exibe um expressivo potencial de valorização de 131,5% em relação à cotação atual de R$ 4,50, apesar de o sinal gráfico indicar uma tendência de baixa no curto prazo. Em balanço, os principais prós residem no valuation extremamente atrativo, no endividamento controlado e no robusto retorno via dividendos, enquanto os contras concentram-se na contração recente da receita, na margem líquida abaixo do ideal e na pressão vendedora sinalizada pelos insiders.",,False,True,4.45,1.12,Em Baixa,4.41884708404541,1.836517861131659,-41.72318362747433,True,False,False,sem sinal (Em Baixa; sem novo topo (+1.8%))
PSSA3,BOVA11,BOVA11,Insurance,72.94,72.58,75.0,,1.8,0.3,,76.13,52.6,100.0,51.77,False,6,Não,,,False,4,6,False,,True,,False,False,True,,True,True,6,8,True,False,True,,True,,True,False,True,True,True,,True,31325294592.0,8.58,1.96,6.16,5.34,22.84,17.35,79.28,8.13,,,,,,0.69,45.78,0.3,7.85,6.06,,71.59,28.18,43.07,55.45,12.2,-12.8,-5.0,0.75,0.5,48.34000015258789,18.421917665673377,34.172657269824114,74.65093263657221,55.91472932652801,99.8344549538902,48.37202136328627,58.90972724054575,,43.904382233838994,41.27233931655519,37.14510538489967,4,True,4.1,-23.15865687288149,-9.175874854670296,2026-11-05,2026-06-23,última,,,False,False,,,Em Baixa,52.650001525878906,-8.18613722389454,-12.979296459940294,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
ABCB10,SMALL11,SMALL11,Produtos financeiros,71.45,75.24,50.0,,,0.4,,75.84,74.15,,,False,7,Não,,,False,1,3,False,,,,,,True,,False,,1,2,True,False,,,False,,,,True,True,True,,True,,,0.82,,,14.9,,,40.92,,,,,,,,-2.9,,1.54,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
MILS3,SMALL11,SMALL11,Bens Industriais,70.84,69.22,80.0,,,0.7,,84.89,56.06,57.38,55.32,False,8,Não,,,False,6,8,False,,True,,False,True,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3576973824.0,8.19,1.95,5.4,5.71,23.81,18.37,20.65,23.53,4.87,1.28,0.87,2.98,0.99,0.65,46.76,21.3,8.39,11.12,0.54,61.6,38.32,10.3,15.81,52.5,-0.7,7.3,0.74,0.47,15.699999809265137,6.403272784300161,11.878071014876799,25.399877591301955,18.63509665364473,35.24419673265818,12.298869621112216,20.394353155039916,18.40902666520164,20.32278449054792,18.63509665364473,16.77158698828026,7,True,5.5,6.8253961276021125,29.44448877352668,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.75,-0.3174615284753268,-1.5056447768889702,True,False,False,sem sinal (Em Alta)
PETR4,BOVA11,BOVA11,Energia,70.8,74.47,50.0,,,0.9,DY5a=41.0%>=20,86.35,83.6,36.34,,False,9,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.61,True,595044794368.0,4.21,1.17,8.37,41.02,27.73,30.77,19.69,24.32,2.71,1.29,0.92,0.85,0.76,0.28,172.68,96.8,4.41,10.07,0.28,65.87,33.99,26.84,47.05,59.1,-9.2,3.4,0.34,0.23,42.70000076293945,125.1015273012702,232.06333314385623,134.38836344630587,91.26098734326251,304.2755398784284,56.092553333333335,122.72446775096613,54.40212095818906,140.03861164445146,123.91299752611816,111.52169777350635,8,True,5.6,161.1749315711938,227.95927199606743,n/d,2026-08-24,última,,,False,False,,,Em Alta,42.971248626708984,-0.631231049685943,-10.410713766652947,True,False,False,sem sinal (Em Alta)
LEVE3,SMALL11,SMALL11,Consumo discricionário,70.33,70.39,70.0,,,0.9,,86.26,57.93,35.47,100.0,False,10,Não,,,False,6,8,False,,True,,True,False,True,False,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,1.2,True,4396884992.0,6.31,4.56,8.79,19.55,72.29,64.73,34.45,13.0,5.17,1.21,0.49,1.43,1.7,0.24,123.36,25.8,6.37,14.14,0.81,77.23,22.71,24.65,35.6,31.8,-8.8,-1.3,0.64,0.45,32.47999954223633,45.35763192753625,84.13840722557973,68.20285165366582,28.72170204316001,154.42155091396037,98.51666666666667,62.283358868630685,25.672662239830682,77.37745275702851,68.20285165366582,61.38256648829924,7,True,6.0,88.98573692551506,138.2310771168837,n/d,2026-04-30,última,,,False,False,,,Em Alta,34.0,-4.470589581657858,-10.30102081343549,True,False,False,sem sinal (Em Alta)
RIAA3,SMALL11,SMALL11,Consumo discricionário,70.15,70.18,70.0,,,0.9,,65.63,94.42,38.75,92.91,False,11,Não,,,False,4,8,False,,False,,False,False,True,True,True,True,7,10,True,True,False,False,False,True,True,False,True,False,True,0.47,True,3479296768.0,2.27,0.64,46.72,13.15,28.35,8.06,8.96,14.35,2.55,2.11,3.3,1.61,0.68,0.15,29.85,16.6,5.19,4.35,1.05,64.01,35.99,6.11,10.43,13.2,-33.7,-19.1,1.61,0.61,6.920000076293945,6.500811674042849,12.059005655349484,40.392070929909586,27.23293457569906,85.8199843969203,51.88018214566937,36.88634401901179,35.344254854783145,,,,6,False,13.2,,,n/d,n/d,,,,False,False,,,Em Baixa,7.960000038146973,-13.065326091319108,-36.123836413014466,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.1%))
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,69.99,68.22,80.0,,,0.9,,90.09,30.54,56.97,86.52,False,12,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$34.67, preço 5.3% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,10079316992.0,9.17,6.09,14.71,10.4,66.38,57.38,37.72,17.89,5.92,-0.15,-0.06,1.92,0.66,2.98,95.36,8.2,6.82,16.3,0.91,70.61,24.44,26.99,40.16,21.7,-18.2,5.0,1.32,0.57,32.849998474121094,24.401981671290926,32.238328745118125,33.8053475634636,20.851307770651225,48.27773753216625,50.846016685073884,16.498567603402197,24.29339039885633,31.401584746252816,28.320155208204525,25.488139687384074,8,True,3.1,-22.410530072129596,-4.409174414450357,n/d,2026-08-17,última,,,False,False,,,Lateral,32.58000183105469,0.8287189315288712,-18.38191360348138,True,False,False,sem sinal (Lateral)
PETR3,BOVA11,BOVA11,Energia,69.89,73.4,50.0,,,0.9,DY5a=38.9%>=20,86.35,79.74,36.34,,False,13,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,5,10,True,True,True,True,True,True,True,False,True,True,True,0.65,True,621881327616.0,4.66,1.29,7.55,38.86,27.73,30.77,19.69,24.32,2.9,1.29,0.92,0.85,0.76,0.31,181.09,96.8,3.26,10.07,0.28,65.87,33.99,28.69,52.45,64.9,-9.8,2.4,0.37,0.22,47.310001373291016,131.3186533008917,243.59610187315405,134.5187807287781,91.52851288970868,304.57082429157305,56.1476,122.84356579760114,53.17581509382557,142.21248174694153,127.08110954924642,114.37299859432179,8,True,5.7,141.75226225821112,200.59707803607876,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,48.05994415283203,-1.5604320661634086,-10.938470298908786,True,False,False,sem sinal (Em Alta)
VTRU3,SMALL11,SMALL11,Consumo discricionário,69.42,72.85,50.0,,,0.9,P/L=1.87<2,85.98,89.81,54.99,7.09,False,14,Fundo duplo,,,False,7,8,False,,True,,,,True,True,False,True,4,8,True,True,True,True,False,True,True,True,True,False,True,0.37,True,2041060096.0,1.87,0.51,0.18,0.21,27.23,9.79,15.07,46.56,2.91,2.1,1.95,2.56,0.56,,0.39,-23.9,4.05,6.37,0.37,51.99,48.01,10.1,16.86,35.1,-19.0,2.6,1.17,0.52,13.649999618530273,0.20105932694344128,0.29274238002965053,75.91443638113093,66.3006837087815,,0.4136666666666666,19.49999945504325,37.65945770521207,,,,2,False,377.6,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,13.819999694824219,-1.2301018816781362,-21.31613344904273,False,True,False,Fundo duplo — rompeu pescoço ~R$13.12 (candidato)
BRSR6,SMALL11,SMALL11,Produtos financeiros,68.65,69.73,62.5,17.35,,0.4,,45.62,90.46,90.71,84.4,False,15,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$14.49, preço 4.8% abaixo do pescoço; falta fechar acima e segurar",False,2,6,False,,True,,False,False,True,,False,True,5,8,False,False,False,,False,,True,True,True,False,True,,True,5672475648.0,3.7,0.49,11.44,10.16,13.26,9.63,0.0,22.38,,,,,,0.45,37.6,-29.2,4.26,1.0,,93.0,6.99,10.06,18.55,37.1,-25.6,-5.0,1.08,0.64,13.800000190734863,10.01824947315738,18.58385277270694,49.41891960195592,48.6151297750832,68.76522847623269,33.93504904318902,29.36037666460678,,33.97927380595063,33.93504904318902,30.541544138870115,3,True,4.9,121.31553417930606,146.22661837906256,n/d,n/d,,,,False,False,,,Lateral,14.010000228881836,-1.4989295839842653,-25.901945822326933,False,False,False,sem sinal (Lateral)
PLPL3,SMALL11,SMALL11,Consumo discricionário,68.59,71.87,50.0,,,0.9,,77.92,81.51,52.37,59.57,False,16,Não,,,False,5,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.57,True,1425409408.0,4.69,1.28,7.02,6.32,27.32,38.02,24.26,8.62,1.95,1.22,0.7,3.0,1.2,0.31,29.65,-37.3,2.87,7.78,1.2,73.04,24.14,6.46,17.36,12.1,-58.3,-19.9,1.47,0.5,7.239999771118164,3.2689131627433428,6.0638339168889,20.4541571358882,14.016462045061305,32.91359932733033,10.95072400487419,18.678890667490357,30.979109800066226,,,,6,False,10.1,,,n/d,2025-12-30,última,,,False,False,,,Lateral,7.449999809265137,-2.818792530515335,-58.344444253562244,True,False,False,sem sinal (Lateral)
CXSE3,BOVA11+Wishlist,BOVA11,Insurance,68.54,65.19,87.5,,1.6,0.3,,64.19,32.57,100.0,81.56,False,17,Pivô de alta,,,False,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,57899999232.0,12.8,4.2,7.01,9.62,32.79,28.44,-1.21,75.43,,,,,,1.0,123.17,12.8,11.23,20.76,,8.23,91.77,12.84,22.04,50.4,-12.4,2.8,0.68,0.53,19.309999465942383,13.272863296715169,24.621161415406636,19.988866634666916,12.492342733468211,33.8271936967246,22.898448930232796,16.167814284988815,,20.19533506925538,21.443657782449854,19.29929200420487,4,True,1.9,-0.055450347144747614,4.584855659237519,2026-11-09,2026-11-04,próxima,"A Caixa Seguridade (CXSE3) apresenta-se como um caso de estudo interessante no setor de seguros, onde sua alta rentabilidade, traduzida em um ROE de 32,8%, situa-se ligeiramente abaixo da média dos seus pares de 34,3%, enquanto o ROIC de -1,2% destoa fortemente da média setorial de 19,5%. Essa distorção na eficiência do capital investido convive com múltiplos de preço esticados, visto que o P/L de 12,8 e o P/VP de 4,2 indicam que o mercado cobra um prêmio considerável pela empresa, embora o PEG ratio em 1,0 sugira um preço justo em relação ao crescimento. No que tange à saúde financeira e remuneração aos acionistas, a excelente margem líquida de 75,43% garante a sustentabilidade de um robusto dividend yield de 7,01%, o qual se mostra plenamente coerente com a geração de lucro e a ausência de pressões de endividamento relevante. O crescimento histórico da companhia é um forte vetor de destaque, evidenciado por um CAGR de receita de 12,8% nos últimos cinco anos que supera com folga a retração de 2,5% observada na média do setor. Esse desempenho operacional robusto permitiu à empresa atender a 4 dos 6 critérios do checklist de qualidade, falhando apenas em superar seus pares nas métricas de ROE e ROIC, mas validando sua relevância pelo porte e governança. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos analíticos, variando desde os conservadores R$ 12,49 por Graham e R$ 13,27 por Bazin até os otimistas R$ 24,62 por Gordon e R$ 33,83 por Lynch. A média dessas metodologias aponta para R$ 20,20 e a mediana para R$ 21,44, de modo que o preço-teto ajustado com margem de segurança de R$ 19,30 praticamente se iguala à cotação atual de R$ 19,31, indicando um upside nulo de -0,1% e sugerindo que o papel está precificado de forma justa no momento. Em balanço, os principais prós residem na espetacular margem líquida, no forte crescimento de receita frente ao setor e no fluxo consistente de dividendos, ao passo que os contras concentram-se no ROIC negativo, na avaliação cara pelo P/VP e na ausência de margem de segurança para novos aportes na atual conjuntura de preços.",Pivô de alta,True,False,,,Em Baixa,19.6200008392334,-1.5800273192196679,-12.792417783962751,True,True,True,Pivô de alta
VLID3,SMALL11,SMALL11,Bens Industriais,67.7,67.29,70.0,,,0.7,,62.12,74.86,66.22,73.76,False,18,Não,,,False,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1362297600.0,6.16,0.81,10.95,8.58,13.18,13.73,15.68,11.15,3.21,0.48,0.43,2.3,0.41,0.99,52.86,-32.9,10.01,7.18,1.13,45.32,54.23,16.3,22.63,5.6,-23.9,-3.2,0.93,0.51,17.219999313354492,10.554749159018282,19.579059689978912,37.03977125031607,36.56718452753732,41.35653256221261,34.51133418750026,18.385178514156156,31.591719471906266,31.29011145765823,34.51133418750026,31.060200768750235,7,True,3.9,80.37283395628454,81.70797157577152,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,17.530000686645508,-1.7684047983362428,-24.57901058396539,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.8%))
LAVV3,SMALL11,SMALL11,Imobiliário,66.71,64.37,80.0,,,0.8,,66.53,55.65,55.1,95.04,False,19,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,1956297856.0,5.42,1.35,24.26,14.03,24.9,19.67,8.69,19.91,6.92,1.5,2.42,4.12,0.86,0.91,76.04,-30.3,2.86,4.85,1.47,60.31,33.37,9.22,18.94,9.7,-46.6,-12.0,1.49,0.71,10.109999656677246,10.131431205310902,18.70783454234331,24.60234696522342,17.728658415308395,37.29788770493122,24.224840899346486,11.97788237532717,10.109999656677246,19.347610220558515,18.218246478825854,16.396421830943268,8,True,3.7,62.180241223985554,91.3710274735786,n/d,2026-02-03,última,,,False,False,,,Lateral,10.359999656677246,-2.4131274930966784,-46.73340410688951,True,False,False,sem sinal (Lateral)
GRND3,SMALL11,SMALL11,Consumo discricionário,66.62,64.26,80.0,,,0.9,DY5a=20.2%>=20,62.69,64.29,67.77,,False,20,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,-0.31,True,3121473536.0,5.39,0.97,43.01,20.24,18.04,16.72,7.81,24.95,8.22,-3.59,-6.43,2.05,0.02,0.36,109.08,-24.5,4.61,2.66,2.01,29.93,70.07,3.37,4.83,3.6,-27.8,-9.7,0.72,0.45,3.490000009536743,5.04484953672942,9.358195890633075,8.579313567043014,7.23996451276644,19.42486090651249,6.059476722895763,7.8346938989600385,2.3430092120260544,,,,6,False,8.3,,,2026-11-05,2026-04-24,última,,,False,False,,,Em Baixa,3.554507255554199,-1.814801360066387,-28.516762653782312,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.8%))
TGMA3,SMALL11,SMALL11,Bens Industriais,66.52,65.9,70.0,,,0.7,,78.82,32.51,70.0,82.98,False,21,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,True,True,True,True,0.03,True,2291996928.0,9.03,2.31,10.44,10.07,25.55,24.91,27.01,10.14,6.24,0.07,0.04,2.22,0.23,3.88,90.9,23.5,6.84,14.79,1.33,34.75,65.25,26.65,39.14,32.1,-10.1,14.1,0.92,0.51,35.20000076293945,25.309455295905174,31.056709362551974,34.16642401084461,36.55813791194976,48.30444536510483,48.45169425830761,16.11152968336583,30.918377753498497,33.85959670519104,32.61156668669829,29.350410018028462,8,True,3.0,-16.618155165126502,-3.807965990613471,n/d,n/d,,,,False,False,,,Em Alta,35.38999938964844,-0.5368709522062254,-10.967450727991201,False,False,False,sem sinal (Em Alta)
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.41,65.78,70.0,,,0.9,,71.96,53.69,54.48,90.78,False,22,Não,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.31,True,5652441088.0,6.61,2.43,14.26,12.12,36.78,26.14,9.99,17.73,4.86,0.6,0.83,4.18,1.16,0.9,80.11,8.6,4.73,5.44,1.01,82.45,14.5,10.3,16.95,6.5,-35.3,-14.0,1.49,0.64,10.970000267028809,9.497073368273673,17.61707109814766,21.98978873496697,12.983567216912961,32.25283425643481,25.367235173449966,12.063123341731805,9.632374997322403,17.67538352340503,15.30031915753031,13.77028724177728,8,True,3.4,25.526772165766975,61.12473193396153,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.75,-6.638295599754818,-36.43481525593772,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.6%))
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.35,65.71,70.0,,,0.9,,68.23,75.17,56.59,48.94,False,23,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10281806848.0,7.21,1.04,8.51,4.37,14.41,11.89,23.53,9.35,1.93,0.59,0.35,1.69,0.32,0.73,31.48,3.2,6.27,6.22,1.29,46.72,53.28,10.5,16.05,1.2,-33.8,-23.0,1.46,0.66,10.630000114440918,3.3154352626567145,6.150132412228205,19.53502101474926,18.413664511653693,20.994436092002285,15.934372252995903,13.08852150867985,29.736468109901793,,,,6,False,9.0,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.479999542236328,-21.14242970755025,-35.621810361890205,True,False,False,sem sinal (Em Baixa; sem novo topo (-21.1%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.35,66.3,60.0,,,0.5,,72.26,53.8,78.24,46.81,False,24,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$13.81, preço 6.7% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,-0.17,True,4803459072.0,8.06,1.46,8.19,4.3,18.07,19.14,17.52,13.1,6.38,-1.0,-0.8,2.64,0.26,0.68,34.65,14.3,7.39,5.97,1.67,43.4,56.17,9.95,15.13,48.0,-2.6,7.3,1.05,0.48,14.729999542236328,4.523502096555866,8.391096389111132,24.214949619681303,20.368077725827852,29.43735271871269,16.701611760064363,18.4468191972422,14.610249832240054,18.881451034697083,18.4468191972422,16.60213727751798,7,True,6.5,12.709693098859521,28.18364984029371,n/d,n/d,,,,False,False,,,Em Alta,14.720000267028809,0.06792985751444824,-5.93300737812632,False,False,False,sem sinal (Em Alta)
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,64.6,64.24,66.66666666666667,,,0.9,,59.86,89.37,43.62,62.41,False,25,Não,,,False,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,False,False,True,0.51,True,2478108416.0,4.53,0.67,6.31,6.49,14.79,7.33,14.93,7.02,2.03,1.94,1.82,1.67,0.72,0.43,29.39,-9.5,4.48,5.91,0.81,60.22,39.78,7.28,17.96,11.8,-54.7,-22.6,1.73,0.57,8.140000343322754,3.7716633482719377,6.996435511044444,23.809051776827037,22.163032326320067,30.42304110143251,9.586527744618676,16.59651842952813,,,,,6,False,8.1,,,n/d,n/d,,,,False,False,,,Em Baixa,9.4399995803833,-13.77117897083383,-54.9630880893548,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.8%))
ALPA4,SMALL11,SMALL11,Consumo discricionário,63.95,62.88,70.0,,,0.9,,75.64,38.37,58.3,75.89,False,26,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$12.97, preço 10.4% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,True,False,True,0.19,True,9780516864.0,14.03,2.72,12.46,8.78,19.37,-7.05,17.96,14.52,8.93,0.82,0.64,1.91,0.39,0.15,123.2,92.8,11.55,7.61,0.98,45.48,54.52,8.0,16.06,79.1,-10.8,16.6,1.07,0.45,14.319999694824219,8.981535428991007,16.660748220778316,13.523877117350027,10.995651842598887,30.62009913362271,10.329989999999999,12.350106650561159,6.210695553020633,11.29322925904286,10.995651842598887,9.896086658338998,7,True,4.9,-30.893248119859862,-21.136665504785913,n/d,n/d,,,,False,False,,,Em Alta,13.600000381469727,5.294112449698951,-11.713931559577428,False,False,False,sem sinal (Em Alta)
