ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
CSAN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,25.16,27.83,10.0,,,0.9,P/L=-1.38<2,16.78,33.64,47.22,24.31,143,Não,2,8,False,,False,,False,False,False,False,True,False,1,10,False,False,False,False,False,True,True,False,True,0.47,True,12700860416.0,-1.38,3.77,0.0,2.53,-2.72,8.5,-23.92,4.7,0.52,1.87,1.1,,,26.5,0.41,77.05,3.93,3.21,8.0,0.3,-59.7,-25.3,1.87,0.64,3.2200000286102295,0.5822586160664808,1.0800897328033219,,,,,,2.727179217956067,0.8311741744349013,0.8311741744349013,0.7480567569914112,2,True,4.7,-76.76842390233529,-74.18713766926143,n/d,n/d,,,,False,False,,,Em Baixa,4.099999904632568,-21.46341210954741,-59.90037190924298,False,False,False,sem sinal (Em Baixa; sem novo topo (-21.5%))
EQTL3,BOVA11,BOVA11,Serviços públicos,24.98,24.09,30.0,,,0.0,,29.31,19.61,13.69,32.64,144,Não,1,8,False,,True,,False,False,False,False,False,True,3,10,False,False,False,False,False,False,True,False,False,1.93,False,42337267712.0,45.75,1.68,4.53,3.15,3.67,9.18,1.76,7.76,4.15,,2.06,,144.26,-55.0,0.33,74.15,23.5,33.29,45.35,1.2,-25.7,-15.5,1.21,0.82,33.70000076293945,7.590390574662056,11.051608676707955,7.660765200755635,18.233539394402413,,8.243541630301038,1.9678064457984943,35.005195252163084,,,,5,False,17.8,,,n/d,n/d,,,,False,False,,,Em Baixa,39.209999084472656,-14.052533665360855,-27.245248305333902,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.1%))
KLBN11,BOVA11,BOVA11,Materiais,24.54,27.1,10.0,,,1.0,,24.83,19.22,22.26,66.67,145,Não,1,8,False,,True,,False,False,False,False,False,False,1,10,False,False,False,False,False,False,True,False,False,4.25,False,123503337472.0,38.93,2.3,6.63,7.1,5.92,5.45,0.86,6.15,3.99,2.0,2.3,,276.21,-51.7,0.37,77.43,12.36,16.08,21.02,8.1,-17.3,-1.4,0.52,0.45,17.3799991607666,8.80795458988431,12.824381882871558,4.643000032673328,8.712341501809904,,7.440705180566231,1.1926387446564732,8.207594863032801,,,,6,False,10.8,,,n/d,n/d,,,,False,False,,,Em Alta,18.639999389648438,-6.759658101606836,-18.211768655215987,False,False,False,sem sinal (Em Alta)
ENEV3,BOVA11,BOVA11,Serviços públicos,24.01,22.36,33.333333333333336,,,0.0,,30.87,9.66,28.85,2.78,146,Não,1,8,False,,True,,False,,False,False,False,True,3,9,False,False,False,False,False,False,True,False,False,1.11,True,46184337408.0,49.16,2.32,0.0,0.0,4.73,5.85,5.03,11.59,3.76,,1.17,10.39,,-91.4,0.26,62.34,34.87,13.71,27.59,75.4,-12.8,-6.6,1.09,0.54,24.049999237060547,,,5.527064873471629,10.682094026884705,2.314005215445411,,2.7614308085979786,12.722270761379493,6.801373137155844,5.527064873471629,4.974358386124466,5,True,5.5,-79.31659649095089,-71.71986131843585,n/d,n/d,,,,False,False,,,Em Baixa,27.15999984741211,-11.450665050897978,-14.473689476190666,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.5%))
HBSA3,SMALL11,SMALL11,Bens Industriais,23.17,25.3,11.11111111111111,,,0.7,P/L=-25.25<2,25.95,19.95,41.76,2.78,147,Não,1,8,False,,False,,False,,False,False,True,False,1,9,False,False,False,False,False,False,True,False,False,1.43,True,4421243392.0,-25.25,2.16,0.0,0.0,-8.56,11.14,-5.52,7.67,3.06,3.26,1.56,,,5.4,0.41,66.67,33.33,2.98,4.38,9.1,-25.8,-6.2,0.78,0.37,3.25,,,,,,,,1.626638890844097,1.626638890844097,1.626638890844097,1.4639750017596873,1,True,1.0,-54.95461533047116,-49.949572589412405,n/d,n/d,,,,False,False,,,Em Baixa,3.4200000762939453,-4.9707623538466255,-25.968107087853287,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.0%))
AURE3,BOVA11+SMALL11,BOVA11,Serviços públicos,22.14,22.52,20.0,,,0.0,P/L=-9.92<2,9.84,34.73,12.34,69.44,148,Não,2,8,False,,False,,False,False,False,False,True,False,2,10,False,False,False,False,False,False,True,True,False,1.19,True,10488135680.0,-9.92,0.94,0.0,7.48,-9.47,2.64,-8.09,11.6,6.49,1.12,1.85,,,5.9,0.26,71.73,25.67,9.6,14.61,4.6,-31.3,-17.9,1.08,0.57,10.039999961853027,5.36438875339347,9.818818229359453,,,,,,2.7693583610889725,5.984188447947299,5.36438875339347,4.827949878054123,3,True,3.5,-51.912849637470956,-40.396529176452,n/d,n/d,,,,False,False,,,Em Baixa,11.449999809265137,-12.314409352838263,-31.514324240423775,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.3%))
TUPY3,SMALL11,SMALL11,Bens Industriais,19.63,23.09,0.0,,,0.7,P/L=-2.60<2,6.49,41.18,29.26,40.28,149,Não,2,8,False,,False,,False,False,False,False,False,False,0,10,False,False,False,False,False,False,True,True,False,0.76,True,1970150144.0,-2.6,0.88,0.0,3.73,-33.8,1.49,-8.26,8.38,3.88,2.16,1.72,,,-5.8,0.87,73.24,26.66,11.34,17.0,32.5,-11.6,5.8,1.28,0.53,15.029999732971191,4.007240519803727,5.834542196834227,,,,,,4.9681430479897815,4.936641921542578,4.9681430479897815,4.471328743190804,3,True,1.5,-70.25063990266025,-67.15474378410595,n/d,n/d,,,,False,False,,,Em Baixa,15.869999885559082,-5.293006670732547,-11.640214398990645,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.3%))
MBRF3,BOVA11,BOVA11,Bens de primeira necessidade,15.34,18.05,0.0,,,0.0,DY5a=21.4%>=20,21.92,18.04,9.34,,150,Não,1,8,False,,False,,False,False,False,False,False,False,0,10,False,False,False,False,False,False,True,False,False,7.9,False,22796328960.0,61.86,1.98,10.68,21.38,3.2,6.29,0.23,5.76,4.61,1.08,5.22,19.33,1322.86,-21.9,0.43,89.92,7.97,14.84,27.52,10.2,-40.6,-5.3,0.88,0.28,16.360000610351562,24.989556918863556,33.43047392256858,2.527140231508845,7.011921115770963,6.501871949841818,2.877688010144401,1.2384666297337865,13.241998213934611,,,,4,False,27.0,,,n/d,n/d,,,,False,False,,,Em Alta,17.959999084472656,-8.908677926962561,-40.85321510989735,False,False,False,sem sinal (Em Alta)
BBDC1,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,,151,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
BBDC2,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,,152,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
ABCB10,SMALL11,SMALL11,Produtos financeiros,,,,,,0.4,,,,,,153,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
MOVI1,SMALL11,SMALL11,Bens Industriais,,,,,,0.7,,,,,,154,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
