ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
SIMH3,SMALL11,SMALL11,Industrials,31.11,34.08,14.285714285714286,,,0.7,P/L=-46.09<2,28.36,69.96,10.09,18.06,129,Não,5,7,False,,False,,False,False,False,False,True,False,1,7,False,True,True,False,True,,True,True,True,,True,3940375296.0,-46.09,0.97,1.78,2.23,-2.1,11.4,-0.2,,1.3,8.66,,6.75,1.0775018935701004,1.9987660125725362,,,,1.5381339530713183,1.5381339530713183,1.3843205577641864,2,True,1.9,-79.49154729238242,-77.21283032486936,n/d,n/d,,,,False,False,,,Em Baixa,7.880000114440918,-14.340102766877827,-53.796530101964116,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.3%))
LWSA3,SMALL11,SMALL11,Tecnologia de informação,30.72,31.1,28.571428571428573,,,0.5,P/L=-10.09<2,10.94,53.72,50.21,27.08,130,Não,1,7,False,,False,,False,False,False,True,True,False,2,7,False,False,False,False,False,,True,False,True,,True,2131058176.0,-10.09,0.94,7.9,2.64,-9.34,5.67,-14.56,,1.14,0.03,,3.880000114440918,0.7318755889830015,1.3576292175634679,,,,1.0447524032732347,1.0447524032732347,0.9402771629459112,2,True,1.9,-75.76605321617629,-73.0733924624181,n/d,n/d,,,,False,False,,,Em Baixa,3.9200000762939453,-1.0204071702683226,-19.23016222053626,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.0%))
CSNA3,BOVA11+SMALL11,BOVA11,Materiais,30.44,35.81,0.0,,,1.0,P/L=-3.28<2,27.25,49.62,8.14,95.14,131,Não,3,7,False,,False,,False,False,False,False,False,False,0,7,False,False,True,False,False,,True,True,True,,True,5914379264.0,-3.28,16.94,0.0,15.41,-5.17,11.49,-4.49,,1.11,3.24,,4.460000038146973,4.9094979499991815,7.148229015198809,,,,6.028863482598995,6.028863482598995,5.425977134339096,2,True,1.5,21.658679101569355,35.17631011285482,n/d,n/d,,,,False,False,,,Em Baixa,5.710000038146973,-21.89141841767227,-60.600705314628286,False,False,False,sem sinal (Em Baixa; sem novo topo (-21.9%))
YDUQ3,BOVA11+SMALL11,BOVA11,Consumo discricionário,30.37,35.73,0.0,,,0.9,,35.91,46.28,20.9,38.19,132,Não,1,7,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,,True,False,True,,True,1918543744.0,18.4,0.73,7.15,3.6,3.96,10.92,2.14,,1.47,1.78,13.77,7.539999961853027,1.9390349957622155,2.1723601270787167,3.279228354540568,9.758706605138645,2.023090834741222,2.3534285780306803,2.0977254809099692,1.8879529328189724,4,True,5.0,-74.9608363080815,-68.78741923160034,n/d,n/d,,,,False,False,,,Em Baixa,8.380000114440918,-10.023868032416273,-50.686723475052,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
ENEV3,BOVA11,BOVA11,Serviços públicos,29.53,25.92,50.0,,,0.0,,33.84,11.54,37.65,2.78,133,Não,2,7,False,,True,,False,,False,False,True,True,3,6,False,False,False,False,True,,True,False,True,,True,48437272576.0,39.13,2.49,0.0,0.0,6.36,6.1,6.94,,1.48,1.17,6.15,25.31999969482422,,,8.57372849364735,12.167472060452372,4.11538967695073,8.285530077016817,8.57372849364735,7.716355644282615,3,True,3.0,-69.52466138512652,-67.2767370581347,n/d,n/d,,,,False,False,,,Em Baixa,27.15999984741211,-6.7746692302106615,-9.957329519359693,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.8%))
EQTL3,BOVA11,BOVA11,Serviços públicos,29.51,29.68,28.571428571428573,,,0.0,,37.67,17.68,25.2,32.64,134,Não,2,7,False,,True,,False,False,False,False,False,True,2,7,False,False,True,False,False,,True,False,True,,True,46143266816.0,30.36,1.83,4.23,3.15,6.02,10.19,2.89,,1.56,2.06,118.2,36.77000045776367,8.28185930767632,8.458305639466449,8.835260487180157,23.399601742729974,4.130109353066345,7.426383696847318,8.370082473571385,7.5330742262142465,4,True,5.7,-79.51298848944207,-79.803144943178,n/d,n/d,,,,False,False,,,Em Baixa,39.349998474121094,-6.556539050577559,-20.617442357469752,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.6%))
CAML3,SMALL11,SMALL11,Bens de primeira necessidade,28.92,31.5,14.285714285714286,,,0.0,,22.05,37.91,36.55,47.92,135,Não,1,7,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,,True,False,True,,True,1534820608.0,14.57,0.54,6.39,4.34,3.69,5.74,0.99,,1.87,1.99,10.74,4.5,1.3947956367981449,1.5654629365036234,2.4760370333624224,7.609867884821244,1.7593482936713982,1.7989109750838972,1.6624056150875108,1.4961650535787598,4,True,5.5,-66.75188769824977,-60.02420055369117,n/d,n/d,,,,False,False,,,Em Baixa,4.809999942779541,-6.444905331961448,-38.397019794222565,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.4%))
MGLU3,BOVA11+SMALL11,BOVA11,Consumo discricionário,27.7,29.65,16.666666666666668,,,0.9,,20.06,49.99,30.58,20.14,136,Não,1,7,False,,False,,False,,False,True,False,False,1,6,False,False,False,False,False,,True,False,True,,True,3350844672.0,38.57,0.31,1.85,2.33,0.79,6.07,0.35,,1.13,0.76,476.63,4.320000171661377,0.7180802774119919,0.7228394788049308,0.8053319976517906,5.9261051998052645,0.26970980069029415,,,,3,False,22.0,,,n/d,n/d,,,,False,False,,,Em Baixa,5.159999847412109,-16.27906396493436,-62.253445393273395,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.3%))
RCSL4,SMALL11,SMALL11,Bens Industriais,27.64,28.11,25.0,,,0.7,P/L=-3.89<2,38.89,,16.5,2.78,137,Não,2,6,False,,False,,False,,True,,,False,1,4,True,True,False,False,,,False,False,True,,True,64917480.0,-3.89,-4.74,0.0,0.0,121.91,-4.98,0.0,,1.22,,,0.5099999904632568,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Alta,0.7799999713897705,-34.61538343975056,-81.60505019130242,False,False,False,sem sinal (Em Alta; sem novo topo (-34.6%))
BRAV3,BOVA11+SMALL11,BOVA11,Energia,27.49,29.4,16.666666666666668,,,0.9,,23.64,55.81,17.79,12.5,138,Não,1,7,False,,False,,False,,False,False,False,True,1,6,False,False,False,False,False,,True,False,True,,True,8594046976.0,155.86,0.69,0.68,1.08,0.44,8.3,0.44,,1.26,1.55,,18.5,1.424195060864151,2.0736280086182037,,,,1.7489115347411772,1.7489115347411772,1.5740203812670595,2,True,1.5,-91.49178172288076,-90.54642413653417,n/d,n/d,,,,False,False,,,Em Baixa,21.0,-11.904761904761907,-16.459728587840562,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.9%))
DASA3,SMALL11,SMALL11,Cuidados de saúde,27.42,32.26,0.0,,,0.2,P/L=-3.50<2,12.29,79.56,29.37,9.72,139,Não,2,7,False,,False,,False,,False,False,False,False,0,6,False,False,False,False,False,,True,True,True,,True,3611992576.0,-3.5,0.53,0.0,0.74,-15.14,6.51,-10.87,,1.3,1.22,,2.890000104904175,0.15288509325001198,0.22260069577201747,,,,0.18774289451101472,0.18774289451101472,0.16896860505991326,2,True,1.5,-94.1533356772831,-93.50370630809233,n/d,n/d,,,,False,False,,,Lateral,3.069999933242798,-5.863186718329727,-39.41299546204971,False,False,False,sem sinal (Lateral; sem novo topo (-5.9%))
CASH3,SMALL11,SMALL11,Comunicação,27.1,28.35,20.0,,,0.4,P/L=-5.24<2,1.33,50.68,74.0,2.78,140,Não,1,7,False,,False,,False,,False,,True,False,1,5,False,False,False,False,True,,False,False,True,,True,594830912.0,-5.24,1.23,0.0,0.0,-23.45,-16.62,-20.31,,2.68,,,5.25,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Lateral,5.070000171661377,3.550292351955475,-15.32257804017153,False,False,False,sem sinal (Lateral; sem novo topo (+3.6%))
PRNR3,SMALL11,SMALL11,Bens Industriais,27.08,29.34,14.285714285714286,,,0.7,,36.1,24.67,26.67,15.97,141,Pivô de alta,2,7,False,,False,,False,False,False,False,True,False,1,7,False,False,False,False,True,,True,False,True,,True,1059961152.0,24.31,1.94,0.0,1.68,7.98,9.65,2.67,,1.46,1.36,5.16,18.600000381469727,2.2385561201637922,3.532939696976383,8.625180585808636,12.84727048464348,4.8938933595016545,4.822642440612617,4.213416528239019,3.7920748754151172,4,True,5.7,-79.61250108794096,-74.07181536718042,n/d,n/d,,,Pivô de alta,False,False,,,Lateral,19.739999771118164,-5.775072962849704,-15.799002928976002,False,True,False,Pivô de alta
GFSA3,SMALL11,SMALL11,Consumo discricionário,26.57,31.26,0.0,,,0.9,P/L=-0.06<2,0.67,100.0,28.39,2.78,142,Não,1,7,False,,False,,False,,False,False,False,False,0,6,False,False,False,False,False,,False,True,True,,True,34620808.0,-0.06,0.02,0.0,0.0,-39.87,-6.27,-124.06,,1.31,1.06,,0.2199999988079071,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,0.3799999952316284,-42.105262745120186,-98.77505562348215,False,False,False,sem sinal (Em Baixa; sem novo topo (-42.1%))
BRKM5,BOVA11+SMALL11,BOVA11,Materiais,26.12,23.67,40.0,,,1.0,P/L=-0.52<2,33.56,0.77,0.56,82.64,143,Não,5,7,False,,False,,False,,True,,True,False,2,5,True,True,False,False,True,,True,True,True,,True,4582568448.0,-0.52,-0.3,0.0,9.8,58.03,-6.49,-13.68,,0.71,,,5.75,4.025285208592799,7.466904061939643,,,,5.746094635266221,5.746094635266221,5.171485171739599,2,True,1.9,-10.061127448006967,-0.06791938667440878,n/d,n/d,,,,False,False,,,Em Baixa,6.170000076293945,-6.807132432747409,-58.27285840766698,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.8%))
ORVR3,SMALL11,SMALL11,Bens Industriais,25.66,27.25,16.666666666666668,,,0.7,,39.65,3.27,41.58,2.78,144,Não,1,7,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,,True,False,True,,True,9283108864.0,109.3,6.38,0.0,0.0,5.84,9.56,7.47,,2.27,1.48,18.72,67.5999984741211,,,8.022065369756042,12.142763174231215,3.6119303850765525,7.925586309687936,8.022065369756042,7.219858832780438,3,True,3.4,-89.31973521339002,-88.27575963226975,n/d,n/d,,,,False,False,,,Em Baixa,73.02999877929688,-7.4353011035721455,-20.376917244794733,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.4%))
KLBN11,BOVA11,BOVA11,Materiais,25.59,27.59,14.285714285714286,,,1.0,,23.6,19.33,27.34,66.67,145,Não,1,7,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,,True,False,True,,True,126914256896.0,40.04,2.37,6.45,7.09,5.92,5.45,0.86,,2.0,2.3,,17.860000610351562,9.050722931633079,13.177852588457766,4.638961197493912,8.696640567576086,,8.891044321290211,8.873681749604582,7.986313574644124,4,True,2.8,-55.28380010236227,-50.21811860332743,n/d,n/d,,,,False,False,,,Em Alta,18.639999389648438,-4.184542944406111,-15.952938304227937,False,False,False,sem sinal (Em Alta; sem novo topo (-4.2%))
CSAN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,24.33,26.1,14.285714285714286,,,0.9,P/L=-1.53<2,16.08,34.26,38.98,25.0,146,Não,1,7,False,,False,,False,False,False,False,True,False,1,7,False,False,False,False,False,,True,False,True,,True,13608065024.0,-1.53,4.17,0.0,2.53,-2.72,8.5,-23.92,,1.87,1.1,,3.450000047683716,0.6234422674210434,1.1564854060660352,,,,0.8899638367435393,0.8899638367435393,0.8009674530691854,2,True,1.9,-76.78355240583419,-74.20394711759354,n/d,n/d,,,,False,False,,,Em Baixa,4.099999904632568,-15.853655416294554,-57.03611254782474,False,False,False,sem sinal (Em Baixa; sem novo topo (-15.9%))
TUPY3,SMALL11,SMALL11,Bens Industriais,22.3,26.24,0.0,,,0.7,P/L=-2.44<2,6.7,46.78,37.85,39.58,147,Pivô de alta,2,7,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,,True,True,True,,True,1974082688.0,-2.44,0.82,0.0,3.73,-33.8,1.49,-8.26,,2.16,1.72,,15.0600004196167,4.013630066219759,5.843845376415969,,,,4.928737721317864,4.928737721317864,4.435863949186078,2,True,1.5,-70.54539292437167,-67.2726588048574,n/d,n/d,,,Pivô de alta,False,False,,,Lateral,16.020000457763672,-5.9925094301837785,-11.463843521613647,False,True,False,Pivô de alta
AURE3,BOVA11+SMALL11,BOVA11,Serviços públicos,22.14,23.53,14.285714285714286,,,0.0,P/L=-10.42<2,9.81,35.43,16.57,69.44,148,Não,2,7,False,,False,,False,False,False,False,True,False,1,7,False,False,False,False,False,,True,True,True,,True,11177594880.0,-10.42,0.99,0.0,7.48,-9.47,2.64,-8.09,,1.12,1.85,,10.699999809265137,5.717027766456595,10.464278230306848,,,,8.09065299838172,8.09065299838172,7.281587698543549,2,True,1.8,-31.94777730520688,-24.38641922800766,n/d,n/d,,,,False,False,,,Em Baixa,11.550000190734863,-7.3593105405450725,-27.01227884968922,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.4%))
HBSA3,SMALL11,SMALL11,Bens Industriais,22.09,25.99,0.0,,,0.7,P/L=-20.93<2,23.68,23.1,46.37,2.78,149,Não,1,7,False,,False,,False,,False,False,False,False,0,6,False,False,False,False,False,,True,False,True,,True,4135563008.0,-20.93,2.07,0.0,0.0,-9.88,10.79,-7.87,,3.58,1.85,,3.0399999618530273,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,3.440000057220459,-11.627909555636295,-30.751707191128176,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.6%))
CVCB3,SMALL11,SMALL11,Consumo discricionário,21.77,22.67,16.666666666666668,,,0.9,P/L=-7.55<2,11.39,58.93,12.68,2.78,150,Não,1,7,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,,True,False,True,,True,739533952.0,-7.55,1.99,0.0,0.0,-26.34,5.79,-7.1,,0.73,1.4,,1.4199999570846558,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Alta,1.5499999523162842,-8.387096724574693,-49.10394349462507,False,False,False,sem sinal (Em Alta; sem novo topo (-8.4%))
MBRF3,BOVA11,BOVA11,Bens de primeira necessidade,15.62,18.38,0.0,,,0.0,DY5a=21.4%>=20,21.17,21.17,8.61,,151,Não,1,7,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,,True,False,True,,True,22038274048.0,58.14,1.94,10.87,21.44,3.34,6.28,0.23,,1.08,5.22,17.41,15.9399995803833,24.40560436196768,33.12293824270203,2.657813669399945,7.119363800288415,6.792536285965389,,,,2,False,12.5,,,n/d,n/d,,,,False,False,,,Em Alta,17.959999084472656,-11.247213847776582,-42.371657019822216,False,False,False,sem sinal (Em Alta; sem novo topo (-11.2%))
BBDC2,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,,152,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
BBDC1,BOVA11,BOVA11,Produtos financeiros,,,,,,0.4,,,,,,153,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
MOVI1,SMALL11,SMALL11,Bens Industriais,,,,,,0.7,,,,,,154,Não,0,0,False,,,,,,,,,,0.0,0.0,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
